* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 12:21:34 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Letshouer C12 2023 AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
330.000000	88.530	-22.4688
335.000000	88.482	-22.3271
340.000000	88.450	-22.2111
345.000000	88.421	-22.0599
350.000000	88.385	-21.9557
355.000000	88.350	-21.8629
360.000000	88.314	-21.7735
365.000000	88.286	-21.7014
370.000000	88.259	-21.6265
375.000000	88.225	-21.5592
382.000000	88.176	-21.4621
387.000000	88.142	-21.3590
395.000000	88.091	-21.1772
400.000000	88.056	-21.0865
406.000000	88.014	-20.9847
412.000000	87.978	-20.8787
418.000000	87.940	-20.7950
425.000000	87.896	-20.6721
431.000000	87.852	-20.5500
437.000000	87.806	-20.4554
444.000000	87.758	-20.3295
450.000000	87.716	-20.1831
455.000000	87.680	-20.0733
462.000000	87.632	-19.9318
468.000000	87.593	-19.7649
475.000000	87.545	-19.5578
482.000000	87.489	-19.3767
487.000000	87.446	-19.2584
494.000000	87.390	-19.0616
500.000000	87.347	-18.9189
508.000000	87.267	-18.5839
515.000000	87.198	-17.9843
522.000000	87.153	-17.6366
530.000000	87.127	-17.7550
538.000000	87.119	-17.1427
545.000000	87.089	-16.5343
552.000000	87.019	-16.4700
560.000000	86.885	-16.1684
570.000000	86.759	-14.8123
580.000000	86.778	-14.2185
590.000000	86.847	-13.7915
600.000000	86.849	-12.7464
608.000000	86.852	-12.4065
615.000000	86.878	-11.9015
622.000000	86.882	-11.1702
630.000000	86.877	-10.7221
640.000000	86.917	-10.0703
650.000000	86.973	-8.9472
660.000000	87.086	-8.1067
670.000000	87.245	-7.9769
680.000000	87.247	-7.9261
690.000000	87.191	-7.9169
700.000000	87.204	-7.8420
710.000000	87.245	-7.7123
720.000000	87.277	-7.4288
730.000000	87.288	-7.1712
740.000000	87.324	-6.8973
750.000000	87.365	-6.7273
762.000000	87.388	-6.5576
775.000000	87.414	-6.2527
788.000000	87.441	-5.9341
800.000000	87.463	-5.6631
812.000000	87.490	-5.4024
825.000000	87.520	-5.0860
838.000000	87.549	-4.7753
850.000000	87.578	-4.4731
862.000000	87.611	-4.1544
875.000000	87.649	-3.8207
885.000000	87.678	-3.5654
900.000000	87.728	-3.1772
912.000000	87.773	-2.8669
925.000000	87.823	-2.5429
938.000000	87.876	-2.2252
950.000000	87.929	-1.9324
962.000000	87.986	-1.6540
975.000000	88.051	-1.3764
988.000000	88.118	-1.1236
1000.000000	88.184	-0.9181
1015.000000	88.270	-0.6992
1030.000000	88.357	-0.5128
1044.000000	88.440	-0.3741
1060.000000	88.536	-0.2514
1075.000000	88.627	-0.1834
1090.000000	88.715	-0.1651
1106.000000	88.808	-0.1875
1120.000000	88.889	-0.2382
1138.000000	88.989	-0.3493
1150.000000	89.054	-0.4491
1172.000000	89.165	-0.6853
1180.000000	89.204	-0.7852
1206.000000	89.322	-1.1304
1220.000000	89.379	-1.3328
1241.000000	89.458	-1.6668
1250.000000	89.489	-1.8158
1265.000000	89.538	-2.0635
1280.000000	89.583	-2.3120
1315.000000	89.673	-2.8634
1320.000000	89.684	-2.9403
1340.000000	89.724	-3.2461
1360.000000	89.761	-3.5351
1380.000000	89.793	-3.7958
1400.000000	89.822	-4.0279
1430.000000	89.857	-4.3458
1450.000000	89.878	-4.5264
1475.000000	89.901	-4.7226
1500.000000	89.920	-4.8754
1525.000000	89.940	-4.9839
1550.000000	89.960	-5.0432
1575.000000	89.980	-5.0712
1600.000000	90.002	-5.0676
1625.000000	90.025	-5.0319
1650.000000	90.051	-4.9647
1675.000000	90.078	-4.8632
1700.000000	90.108	-4.7398
1725.000000	90.141	-4.5983
1750.000000	90.178	-4.4315
1775.000000	90.219	-4.2392
1800.000000	90.263	-4.0241
1825.000000	90.313	-3.7920
1850.000000	90.368	-3.5462
1875.000000	90.427	-3.2858
1900.000000	90.491	-3.0120
1925.000000	90.561	-2.7300
1950.000000	90.636	-2.4494
1975.000000	90.717	-2.1581
2000.000000	90.802	-1.8587
2030.000000	90.912	-1.4970
2060.000000	91.032	-1.1326
