* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 15, 2025 1:46:05 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L 7A Asteria AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
400.000000	88.574	17.2764
406.000000	88.570	16.5865
412.000000	88.553	15.7913
418.000000	88.508	14.9224
425.000000	88.463	14.1593
431.000000	88.474	13.7822
437.000000	88.484	13.2883
444.000000	88.458	12.6083
450.000000	88.504	12.5664
455.000000	88.646	12.0840
462.000000	88.728	10.8524
468.000000	88.671	11.1711
475.000000	88.413	11.6052
482.000000	88.203	9.6723
487.000000	88.189	8.3994
494.000000	88.194	7.8919
500.000000	88.174	7.5625
508.000000	88.127	6.8265
515.000000	88.085	6.3180
522.000000	88.049	5.7589
530.000000	88.022	5.0492
538.000000	87.987	4.4823
545.000000	87.948	4.0864
552.000000	87.899	3.6738
560.000000	87.843	3.5251
570.000000	87.866	3.6250
580.000000	87.569	3.8839
590.000000	87.353	3.0275
600.000000	87.675	2.2920
608.000000	87.719	1.1510
615.000000	87.692	0.4963
622.000000	87.676	0.0274
630.000000	87.646	-0.4700
640.000000	87.586	-0.9921
650.000000	87.554	-1.5129
660.000000	87.541	-1.7963
670.000000	87.503	-2.1026
680.000000	87.450	-2.5980
690.000000	87.389	-3.0518
700.000000	87.295	-3.1940
710.000000	87.257	-3.5530
720.000000	87.283	-4.2216
730.000000	87.354	-4.4894
740.000000	87.339	-4.2368
750.000000	87.289	-4.2451
762.000000	87.251	-4.3236
775.000000	87.229	-4.5690
788.000000	87.224	-4.6840
800.000000	87.216	-4.7441
812.000000	87.211	-4.8657
825.000000	87.200	-4.9430
838.000000	87.194	-4.9382
850.000000	87.186	-4.9883
862.000000	87.209	-5.0432
875.000000	87.226	-5.0161
885.000000	87.241	-4.9236
900.000000	87.253	-4.9053
912.000000	87.276	-4.9136
925.000000	87.326	-4.8066
