* Measurement data measured by REW V5.31.3
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), R, volume: 0.700
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Aug 24, 2024 8:38:11 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L 7hz x Crinacle Zero:2
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
395.000000	95.192	173.8074
400.000000	95.170	174.1400
406.000000	95.145	174.5336
412.000000	95.122	174.9244
418.000000	95.099	175.3143
425.000000	95.073	175.7671
431.000000	95.052	176.1471
437.000000	95.032	176.5272
444.000000	95.009	176.9680
450.000000	94.990	177.3371
455.000000	94.974	177.6426
462.000000	94.952	178.0660
468.000000	94.934	178.4274
475.000000	94.913	178.8493
482.000000	94.892	179.2686
487.000000	94.877	179.5712
494.000000	94.857	179.9958
500.000000	94.840	-179.6406
508.000000	94.819	-179.1590
515.000000	94.801	-178.7332
522.000000	94.784	-178.3107
530.000000	94.765	-177.8254
538.000000	94.746	-177.3391
545.000000	94.731	-176.9150
552.000000	94.716	-176.4894
560.000000	94.700	-176.0046
570.000000	94.681	-175.4015
580.000000	94.664	-174.7921
590.000000	94.648	-174.1795
600.000000	94.632	-173.5628
608.000000	94.619	-173.0677
615.000000	94.610	-172.6338
622.000000	94.602	-172.2017
630.000000	94.594	-171.7068
640.000000	94.584	-171.0839
650.000000	94.577	-170.4532
660.000000	94.570	-169.8181
670.000000	94.566	-169.1861
680.000000	94.564	-168.5532
690.000000	94.563	-167.9160
700.000000	94.564	-167.2731
710.000000	94.567	-166.6282
720.000000	94.573	-165.9896
730.000000	94.580	-165.3576
740.000000	94.590	-164.7221
750.000000	94.601	-164.0841
762.000000	94.616	-163.3241
775.000000	94.636	-162.5039
788.000000	94.657	-161.6856
800.000000	94.680	-160.9258
812.000000	94.706	-160.1659
825.000000	94.738	-159.3442
838.000000	94.773	-158.5221
850.000000	94.809	-157.7640
862.000000	94.849	-157.0121
875.000000	94.895	-156.2034
885.000000	94.934	-155.5873
900.000000	94.996	-154.6770
912.000000	95.051	-153.9606
925.000000	95.114	-153.1958
938.000000	95.181	-152.4497
950.000000	95.247	-151.7781
962.000000	95.315	-151.1228
975.000000	95.393	-150.4348
988.000000	95.473	-149.7708
1000.000000	95.550	-149.1805
1015.000000	95.650	-148.4750
1030.000000	95.752	-147.8097
1044.000000	95.851	-147.2241
1060.000000	95.966	-146.6002
1075.000000	96.075	-146.0607
1090.000000	96.184	-145.5605
1106.000000	96.301	-145.0668
1120.000000	96.403	-144.6737
1138.000000	96.533	-144.2168
1150.000000	96.618	-143.9380
1172.000000	96.772	-143.4798
1180.000000	96.826	-143.3282
1206.000000	96.999	-142.8853
1220.000000	97.089	-142.6769
1241.000000	97.220	-142.3927
1250.000000	97.275	-142.2808
1265.000000	97.364	-142.1072
1280.000000	97.451	-141.9458
1315.000000	97.644	-141.6101
1320.000000	97.671	-141.5662
1340.000000	97.774	-141.3971
1360.000000	97.873	-141.2333
1380.000000	97.970	-141.0766
1400.000000	98.065	-140.9283
1430.000000	98.201	-140.7117
1450.000000	98.290	-140.5692
1475.000000	98.397	-140.3951
1500.000000	98.502	-140.2242
1525.000000	98.605	-140.0556
1550.000000	98.705	-139.8867
1575.000000	98.803	-139.7176
1600.000000	98.898	-139.5442
1625.000000	98.991	-139.3618
1650.000000	99.082	-139.1622
1675.000000	99.171	-138.9273
1700.000000	99.263	-138.6298
1725.000000	99.365	-138.2595
1750.000000	99.487	-137.8628
1775.000000	99.634	-137.5533
1800.000000	99.792	-137.4335
1825.000000	99.942	-137.4936
1850.000000	100.074	-137.6446
1875.000000	100.191	-137.8127
1900.000000	100.298	-137.9693
1925.000000	100.400	-138.1113
1950.000000	100.498	-138.2440
1975.000000	100.595	-138.3726
2000.000000	100.689	-138.4991
2030.000000	100.799	-138.6452
2060.000000	100.907	-138.7742
2090.000000	101.015	-138.8760
2120.000000	101.129	-138.9495
2140.000000	101.212	-138.9981
2180.000000	101.396	-139.1971
2200.000000	101.492	-139.3862
2240.000000	101.673	-139.9354
2270.000000	101.793	-140.4387
2300.000000	101.901	-140.9733
2330.000000	101.999	-141.5188
2360.000000	102.089	-142.0693
2400.000000	102.198	-142.8096
2430.000000	102.273	-143.3710
2470.000000	102.365	-144.1257
2500.000000	102.427	-144.6921
2540.000000	102.505	-145.4485
2580.000000	102.575	-146.2208
2620.000000	102.636	-147.0295
2650.000000	102.673	-147.6527
2690.000000	102.706	-148.4700
2720.000000	102.721	-149.0453
2760.000000	102.729	-149.7263
2800.000000	102.735	-150.2771
2850.000000	102.762	-150.7977
2900.000000	102.831	-151.3329
2950.000000	102.925	-152.2052
3000.000000	102.990	-153.4614
3040.000000	102.998	-154.5693
3070.000000	102.981	-155.3702
3110.000000	102.936	-156.3437
3150.000000	102.874	-157.1890
3200.000000	102.785	-158.0728
3250.000000	102.690	-158.7797
3300.000000	102.595	-159.3180
3350.000000	102.512	-159.6930
3400.000000	102.453	-159.9621
3450.000000	102.427	-160.2822
3500.000000	102.417	-160.8190
3550.000000	102.392	-161.5864
3600.000000	102.335	-162.4611
3650.000000	102.244	-163.3095
3700.000000	102.128	-164.0592
3750.000000	101.996	-164.6783
3820.000000	101.795	-165.3012
3870.000000	101.650	-165.5779
3950.000000	101.432	-165.8063
4000.000000	101.304	-165.8663
4060.000000	101.157	-165.8766
4120.000000	101.019	-165.8301
4180.000000	100.888	-165.7487
4250.000000	100.743	-165.6233
4310.000000	100.623	-165.4842
4370.000000	100.511	-165.3222
4440.000000	100.389	-165.1464
4500.000000	100.289	-165.0394
4550.000000	100.203	-164.9834
4620.000000	100.073	-164.9209
