* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jul 20, 2025 8:41:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Foam Tips
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
330.000000	89.670	-7.3197
335.000000	89.645	-7.2030
340.000000	89.620	-7.0704
345.000000	89.595	-6.9382
350.000000	89.571	-6.8078
355.000000	89.547	-6.6675
360.000000	89.523	-6.5339
365.000000	89.498	-6.4017
370.000000	89.474	-6.2605
375.000000	89.451	-6.1221
382.000000	89.417	-5.9337
387.000000	89.394	-5.8011
395.000000	89.358	-5.5780
400.000000	89.335	-5.4325
406.000000	89.308	-5.2507
412.000000	89.281	-5.0599
418.000000	89.254	-4.8695
425.000000	89.224	-4.6492
431.000000	89.199	-4.4512
437.000000	89.174	-4.2595
444.000000	89.147	-4.0448
450.000000	89.126	-3.8572
455.000000	89.109	-3.7000
462.000000	89.086	-3.4860
468.000000	89.067	-3.3114
475.000000	89.044	-3.1254
482.000000	89.019	-2.9555
487.000000	89.000	-2.8324
494.000000	88.971	-2.6604
500.000000	88.945	-2.5109
508.000000	88.907	-2.2955
515.000000	88.874	-2.1014
522.000000	88.840	-1.8815
530.000000	88.802	-1.6125
538.000000	88.764	-1.3403
545.000000	88.732	-1.0939
552.000000	88.702	-0.8401
560.000000	88.667	-0.5378
570.000000	88.624	-0.1429
580.000000	88.581	0.2576
590.000000	88.540	0.6658
600.000000	88.502	1.0714
608.000000	88.471	1.4051
615.000000	88.445	1.7079
622.000000	88.420	2.0172
630.000000	88.391	2.3707
640.000000	88.357	2.8204
650.000000	88.324	3.2777
660.000000	88.292	3.7402
670.000000	88.261	4.2247
680.000000	88.231	4.7178
690.000000	88.204	5.2241
700.000000	88.176	5.7378
710.000000	88.151	6.2570
720.000000	88.128	6.7754
730.000000	88.107	7.2997
740.000000	88.086	7.8380
750.000000	88.068	8.3966
762.000000	88.049	9.0720
775.000000	88.031	9.8108
788.000000	88.016	10.5509
800.000000	88.007	11.2524
812.000000	88.003	11.9708
825.000000	88.003	12.7498
838.000000	88.008	13.5290
850.000000	88.016	14.2595
862.000000	88.028	14.9939
875.000000	88.046	15.7800
885.000000	88.063	16.3818
900.000000	88.095	17.2864
912.000000	88.125	17.9995
925.000000	88.162	18.7653
938.000000	88.205	19.5165
950.000000	88.249	20.1977
962.000000	88.297	20.8619
975.000000	88.354	21.5601
988.000000	88.414	22.2321
1000.000000	88.472	22.8297
1015.000000	88.550	23.5429
1030.000000	88.631	24.2117
1044.000000	88.712	24.7953
1060.000000	88.806	25.4216
1075.000000	88.896	25.9626
1090.000000	88.987	26.4636
1106.000000	89.083	26.9478
1120.000000	89.167	27.3282
1138.000000	89.275	27.7628
1150.000000	89.346	28.0297
1172.000000	89.472	28.4601
1180.000000	89.517	28.5975
1206.000000	89.656	29.0039
1220.000000	89.727	29.1927
1241.000000	89.828	29.4376
1250.000000	89.869	29.5329
1265.000000	89.935	29.6833
1280.000000	89.998	29.8240
1315.000000	90.135	30.1331
1320.000000	90.153	30.1749
1340.000000	90.222	30.3389
1360.000000	90.287	30.5104
1380.000000	90.349	30.6873
1400.000000	90.408	30.8636
1430.000000	90.491	31.1461
1450.000000	90.542	31.3506
1475.000000	90.605	31.6136
1500.000000	90.666	31.8965
1525.000000	90.727	32.1947
1550.000000	90.789	32.5074
1575.000000	90.850	32.8336
1600.000000	90.912	33.1693
1625.000000	90.975	33.5139
1650.000000	91.038	33.8723
1675.000000	91.104	34.2346
1700.000000	91.172	34.5999
1725.000000	91.243	34.9695
1750.000000	91.316	35.3412
1775.000000	91.391	35.7122
1800.000000	91.469	36.0763
1825.000000	91.549	36.4346
1850.000000	91.633	36.7875
1875.000000	91.719	37.1331
1900.000000	91.808	37.4688
1925.000000	91.900	37.7892
1950.000000	91.994	38.0923
1975.000000	92.091	38.3784
2000.000000	92.190	38.6488
2030.000000	92.312	38.9484
2060.000000	92.438	39.2209
2090.000000	92.567	39.4593
2120.000000	92.700	39.6614
2140.000000	92.789	39.7740
2180.000000	92.971	39.9433
2200.000000	93.064	40.0010
2240.000000	93.251	40.0579
2270.000000	93.394	40.0441
2300.000000	93.536	39.9810
2330.000000	93.679	39.8684
2360.000000	93.822	39.7028
2400.000000	94.011	39.3961
2430.000000	94.151	39.1008
2470.000000	94.334	38.6117
2500.000000	94.467	38.1774
2540.000000	94.637	37.5158
2580.000000	94.796	36.7611
2620.000000	94.944	35.9215
2650.000000	95.046	35.2413
2690.000000	95.169	34.2762
2720.000000	95.252	33.5163
2760.000000	95.351	32.4662
2800.000000	95.434	31.3812
2850.000000	95.519	29.9847
2900.000000	95.581	28.5512
2950.000000	95.621	27.0789
3000.000000	95.638	25.5778
3040.000000	95.631	24.3708
3070.000000	95.614	23.4708
3110.000000	95.575	22.2893
3150.000000	95.519	21.1456
3200.000000	95.427	19.7948
3250.000000	95.312	18.5566
3300.000000	95.178	17.4456
3350.000000	95.030	16.4692
3400.000000	94.872	15.6310
3450.000000	94.707	14.9286
3500.000000	94.539	14.3550
3550.000000	94.369	13.9066
3600.000000	94.199	13.5750
3650.000000	94.031	13.3521
3700.000000	93.867	13.2260
3750.000000	93.707	13.1869
3820.000000	93.494	13.2602
3870.000000	93.350	13.3876
3950.000000	93.135	13.7017
4000.000000	93.011	13.9562
4060.000000	92.871	14.3027
4120.000000	92.742	14.6849
4180.000000	92.624	15.0896
4250.000000	92.496	15.5694
4310.000000	92.397	15.9802
4370.000000	92.306	16.3854
4440.000000	92.209	16.8334
4500.000000	92.132	17.1931
4550.000000	92.070	17.4727
4620.000000	91.988	17.8258
4680.000000	91.919	18.0944
4750.000000	91.838	18.3725
4820.000000	91.757	18.6154
4870.000000	91.697	18.7678
4940.000000	91.608	18.9670
5000.000000	91.528	19.1375
5080.000000	91.414	19.3724
5150.000000	91.309	19.6012
5220.000000	91.200	19.8685
5300.000000	91.071	20.2443
5380.000000	90.944	20.7086
5450.000000	90.837	21.1912
5520.000000	90.740	21.7426
5600.000000	90.644	22.4331
5700.000000	90.553	23.3298
5800.000000	90.496	24.1743
5900.000000	90.466	24.8756
6000.000000	90.448	25.3729
6080.000000	90.433	25.6351
6150.000000	90.414	25.8017
6220.000000	90.386	25.9366
6300.000000	90.346	26.0894
6400.000000	90.286	26.3424
6500.000000	90.225	26.7128
6600.000000	90.177	27.2134
6700.000000	90.152	27.8293
6800.000000	90.161	28.5244
6900.000000	90.212	29.2425
7000.000000	90.309	29.9159
7100.000000	90.456	30.4892
7200.000000	90.654	30.9075
7300.000000	90.914	31.0461
7400.000000	91.229	30.7460
7500.000000	91.592	29.8686
7620.000000	92.051	27.8236
7750.000000	92.518	24.3035
7880.000000	92.873	19.3312
8000.000000	92.990	13.6074
8120.000000	92.769	7.5649
8250.000000	92.140	3.4197
8380.000000	91.996	3.7890
8500.000000	92.550	-0.6541
8620.000000	92.298	-9.7795
8750.000000	91.241	-16.6088
8850.000000	90.357	-19.3715
9000.000000	89.168	-21.3207
9120.000000	88.339	-21.8060
9250.000000	87.550	-21.6857
9380.000000	86.862	-21.1498
9500.000000	86.310	-20.4376
9620.000000	85.833	-19.6227
9750.000000	85.394	-18.7330
9880.000000	85.028	-17.9412
10000.000000	84.750	-17.3871
10150.000000	84.470	-17.0494
10300.000000	84.247	-17.2228
10440.000000	84.068	-17.9351
10600.000000	83.861	-19.4336
10750.000000	83.627	-21.3557
10900.000000	83.346	-23.5016
11060.000000	83.028	-25.8873
11200.000000	82.745	-28.1553
11380.000000	82.354	-31.3436
11500.000000	82.069	-33.5160
11720.000000	81.528	-37.3044
11800.000000	81.338	-38.5859
12060.000000	80.808	-42.4792
12200.000000	80.596	-44.5029
12410.000000	80.383	-47.5206
12500.000000	80.344	-48.8007
12650.000000	80.368	-51.0872
12800.000000	80.489	-53.7759
13150.000000	81.005	-61.8233
13200.000000	81.101	-63.1631
13400.000000	81.536	-68.9989
13600.000000	82.050	-75.6896
13800.000000	82.637	-83.3843
14000.000000	83.279	-92.2672
14300.000000	84.285	-108.3622
14500.000000	84.918	-121.2972
14750.000000	85.528	-140.2380
15000.000000	85.752	-161.9985
15250.000000	85.439	174.4736
15500.000000	84.582	150.5056
15750.000000	83.312	126.9987
16000.000000	81.817	104.0975
16250.000000	80.257	81.3083
16500.000000	78.724	57.8496
16750.000000	77.264	32.9796
17000.000000	75.881	6.1766
17250.000000	74.559	-22.6537
17500.000000	73.411	-53.2722
17750.000000	72.756	-86.5239
18000.000000	72.514	-124.4255
18250.000000	72.201	-167.2699
18500.000000	71.471	145.8467
18750.000000	70.150	95.6357
19000.000000	68.228	42.4739
19250.000000	65.740	-13.9667
19500.000000	62.713	-74.8281
19750.000000	59.263	-142.8776
20000.000000	56.383	147.6001
