* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jul 20, 2025 8:54:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Foam Tips
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
395.000000	89.527	171.4926
400.000000	89.500	171.6268
406.000000	89.468	171.7945
412.000000	89.436	171.9731
418.000000	89.404	172.1481
425.000000	89.366	172.3524
431.000000	89.332	172.5374
437.000000	89.300	172.7215
444.000000	89.262	172.9333
450.000000	89.230	173.1251
455.000000	89.203	173.2927
462.000000	89.168	173.5385
468.000000	89.138	173.7475
475.000000	89.104	173.9860
482.000000	89.071	174.2286
487.000000	89.049	174.4014
494.000000	89.017	174.6376
500.000000	88.989	174.8377
508.000000	88.951	175.1199
515.000000	88.919	175.3648
522.000000	88.887	175.6021
530.000000	88.850	175.8833
538.000000	88.813	176.1697
545.000000	88.781	176.4267
552.000000	88.748	176.6893
560.000000	88.711	176.9972
570.000000	88.667	177.3986
580.000000	88.624	177.8025
590.000000	88.580	178.2093
600.000000	88.538	178.6176
608.000000	88.506	178.9562
615.000000	88.477	179.2631
622.000000	88.448	179.5731
630.000000	88.416	179.9307
640.000000	88.377	-179.6143
650.000000	88.340	-179.1486
660.000000	88.304	-178.6714
670.000000	88.269	-178.1804
680.000000	88.236	-177.6831
690.000000	88.204	-177.1800
700.000000	88.174	-176.6652
710.000000	88.145	-176.1412
720.000000	88.118	-175.6062
730.000000	88.092	-175.0605
740.000000	88.069	-174.4988
750.000000	88.048	-173.9337
762.000000	88.024	-173.2564
775.000000	88.004	-172.5040
788.000000	87.988	-171.7391
800.000000	87.975	-171.0242
812.000000	87.966	-170.2995
825.000000	87.961	-169.5095
838.000000	87.962	-168.7077
850.000000	87.966	-167.9580
862.000000	87.974	-167.2138
875.000000	87.988	-166.4107
885.000000	88.003	-165.7923
900.000000	88.031	-164.8705
912.000000	88.058	-164.1412
925.000000	88.092	-163.3623
938.000000	88.132	-162.5944
950.000000	88.173	-161.8965
962.000000	88.218	-161.2197
975.000000	88.273	-160.5090
988.000000	88.331	-159.8165
1000.000000	88.389	-159.1947
1015.000000	88.465	-158.4582
1030.000000	88.545	-157.7666
1044.000000	88.623	-157.1548
1060.000000	88.716	-156.5039
1075.000000	88.805	-155.9383
1090.000000	88.895	-155.4229
