* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jul 20, 2025 8:50:48 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Black Tips (M)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
395.000000	89.534	171.2967
400.000000	89.507	171.4457
406.000000	89.474	171.6227
412.000000	89.442	171.8063
418.000000	89.411	171.9853
425.000000	89.374	172.1891
431.000000	89.341	172.3697
437.000000	89.308	172.5576
444.000000	89.270	172.7890
450.000000	89.237	172.9978
455.000000	89.210	173.1644
462.000000	89.174	173.4034
468.000000	89.144	173.6177
475.000000	89.109	173.8703
482.000000	89.076	174.1222
487.000000	89.053	174.3026
494.000000	89.021	174.5500
500.000000	88.993	174.7568
508.000000	88.955	175.0403
515.000000	88.921	175.2910
522.000000	88.889	175.5405
530.000000	88.852	175.8317
538.000000	88.813	176.1357
545.000000	88.779	176.4056
552.000000	88.748	176.6779
560.000000	88.711	176.9937
570.000000	88.666	177.3957
580.000000	88.622	177.8093
590.000000	88.578	178.2355
600.000000	88.536	178.6689
608.000000	88.503	179.0183
615.000000	88.475	179.3299
622.000000	88.447	179.6475
630.000000	88.415	-179.9868
640.000000	88.376	-179.5231
650.000000	88.339	-179.0441
660.000000	88.303	-178.5596
670.000000	88.268	-178.0630
680.000000	88.235	-177.5581
690.000000	88.204	-177.0442
700.000000	88.173	-176.5161
710.000000	88.144	-175.9832
720.000000	88.117	-175.4406
730.000000	88.093	-174.8935
740.000000	88.070	-174.3320
750.000000	88.049	-173.7584
762.000000	88.026	-173.0662
775.000000	88.005	-172.3087
788.000000	87.989	-171.5406
800.000000	87.978	-170.8144
812.000000	87.970	-170.0823
825.000000	87.966	-169.2880
838.000000	87.966	-168.4880
850.000000	87.970	-167.7457
862.000000	87.979	-166.9977
875.000000	87.993	-166.1892
885.000000	88.008	-165.5704
900.000000	88.036	-164.6503
912.000000	88.063	-163.9199
925.000000	88.098	-163.1344
938.000000	88.138	-162.3639
950.000000	88.178	-161.6728
962.000000	88.224	-160.9969
975.000000	88.278	-160.2840
988.000000	88.337	-159.5906
1000.000000	88.393	-158.9756
1015.000000	88.469	-158.2440
1030.000000	88.550	-157.5543
1044.000000	88.628	-156.9510
1060.000000	88.720	-156.3181
1075.000000	88.807	-155.7684
1090.000000	88.894	-155.2558
1106.000000	88.989	-154.7582
1120.000000	89.072	-154.3647
1138.000000	89.176	-153.9120
1150.000000	89.245	-153.6381
1172.000000	89.369	-153.1926
1180.000000	89.412	-153.0468
1206.000000	89.547	-152.6236
1220.000000	89.616	-152.4270
1241.000000	89.714	-152.1609
1250.000000	89.755	-152.0581
1265.000000	89.819	-151.8983
1280.000000	89.880	-151.7471
1315.000000	90.011	-151.4141
1320.000000	90.028	-151.3692
1340.000000	90.096	-151.1869
1360.000000	90.158	-150.9984
1380.000000	90.217	-150.8082
1400.000000	90.273	-150.6148
1430.000000	90.352	-150.3162
1450.000000	90.401	-150.1074
1475.000000	90.460	-149.8247
1500.000000	90.517	-149.5227
1525.000000	90.572	-149.2050
1550.000000	90.628	-148.8674
1575.000000	90.686	-148.5156
1600.000000	90.745	-148.1506
1625.000000	90.805	-147.7788
1650.000000	90.865	-147.3999
1675.000000	90.928	-147.0117
1700.000000	90.993	-146.6136
1725.000000	91.060	-146.2109
1750.000000	91.130	-145.8062
1775.000000	91.202	-145.4051
1800.000000	91.276	-145.0082
1825.000000	91.354	-144.6161
1850.000000	91.435	-144.2286
1875.000000	91.518	-143.8493
1900.000000	91.604	-143.4862
1925.000000	91.693	-143.1310
1950.000000	91.784	-142.7846
1975.000000	91.877	-142.4559
2000.000000	91.974	-142.1456
2030.000000	92.094	-141.7944
2060.000000	92.217	-141.4731
2090.000000	92.343	-141.1807
2120.000000	92.472	-140.9211
2140.000000	92.559	-140.7700
2180.000000	92.737	-140.5135
2200.000000	92.828	-140.4092
2240.000000	93.011	-140.2510
2270.000000	93.150	-140.1709
2300.000000	93.290	-140.1270
2330.000000	93.433	-140.1224
2360.000000	93.580	-140.1584
2400.000000	93.782	-140.2892
2430.000000	93.937	-140.4699
2470.000000	94.143	-140.8465
2500.000000	94.295	-141.2333
2540.000000	94.487	-141.8737
2580.000000	94.665	-142.6277
2620.000000	94.830	-143.4722
2650.000000	94.943	-144.1572
2690.000000	95.081	-145.1320
2720.000000	95.175	-145.9037
2760.000000	95.287	-146.9812
2800.000000	95.383	-148.1065
2850.000000	95.480	-149.5684
2900.000000	95.552	-151.0734
2950.000000	95.598	-152.6069
3000.000000	95.617	-154.1584
3040.000000	95.613	-155.3987
3070.000000	95.597	-156.3190
3110.000000	95.562	-157.5225
3150.000000	95.510	-158.6866
3200.000000	95.421	-160.0677
3250.000000	95.310	-161.3462
3300.000000	95.180	-162.5022
3350.000000	95.034	-163.5260
3400.000000	94.875	-164.4091
3450.000000	94.706	-165.1486
3500.000000	94.532	-165.7484
3550.000000	94.354	-166.2056
3600.000000	94.175	-166.5247
3650.000000	93.998	-166.7103
3700.000000	93.825	-166.7612
3750.000000	93.660	-166.6767
3820.000000	93.450	-166.3489
3870.000000	93.324	-166.0001
3950.000000	93.170	-165.3878
4000.000000	93.102	-165.0762
4060.000000	93.032	-164.8487
4120.000000	92.961	-164.7653
4180.000000	92.880	-164.7521
4250.000000	92.773	-164.7401
4310.000000	92.676	-164.7025
4370.000000	92.578	-164.6348
4440.000000	92.465	-164.5329
4500.000000	92.370	-164.4399
4550.000000	92.292	-164.3663
4620.000000	92.183	-164.2730
4680.000000	92.091	-164.2097
4750.000000	91.982	-164.1596
4820.000000	91.869	-164.1443
4870.000000	91.785	-164.1545
4940.000000	91.659	-164.1885
5000.000000	91.541	-164.2195
5080.000000	91.367	-164.2345
5150.000000	91.197	-164.1853
5220.000000	91.015	-164.0288
5300.000000	90.797	-163.6673
5380.000000	90.580	-163.0824
5450.000000	90.401	-162.3920
5520.000000	90.242	-161.5659
5600.000000	90.089	-160.5107
5700.000000	89.945	-159.1472
5800.000000	89.850	-157.8808
5900.000000	89.785	-156.8272
6000.000000	89.725	-155.9957
6080.000000	89.667	-155.4236
6150.000000	89.608	-154.9303
6220.000000	89.541	-154.4105
6300.000000	89.460	-153.7235
6400.000000	89.367	-152.6810
6500.000000	89.295	-151.4380
6600.000000	89.261	-150.0348
6700.000000	89.273	-148.5199
6800.000000	89.339	-146.9521
6900.000000	89.464	-145.3894
7000.000000	89.653	-143.8938
7100.000000	89.916	-142.5432
7200.000000	90.258	-141.4586
7300.000000	90.676	-140.7972
7400.000000	91.160	-140.6304
7500.000000	91.724	-141.1039
7620.000000	92.478	-142.9978
7750.000000	93.306	-147.1747
7880.000000	93.964	-153.8726
8000.000000	94.181	-161.7038
8120.000000	93.907	-168.6030
8250.000000	93.734	-172.7352
8380.000000	93.894	-179.7114
8500.000000	93.599	171.0078
8620.000000	92.551	162.9819
8750.000000	91.135	158.6978
8850.000000	90.155	157.4616
9000.000000	88.928	157.1758
9120.000000	88.113	157.6342
9250.000000	87.356	158.5162
9380.000000	86.711	159.6655
9500.000000	86.210	160.8486
9620.000000	85.795	162.0446
9750.000000	85.437	163.2340
9880.000000	85.169	164.1825
