* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 28, 2025 6:56:45 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R #69 Propeller
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
400.000000	80.995	31.0711
406.000000	81.010	30.4000
412.000000	81.023	29.7395
418.000000	81.037	29.1026
425.000000	81.052	28.3664
431.000000	81.065	27.7317
437.000000	81.076	27.1002
444.000000	81.091	26.3870
450.000000	81.103	25.7786
455.000000	81.111	25.2740
462.000000	81.121	24.5443
468.000000	81.128	23.9484
475.000000	81.136	23.2738
482.000000	81.142	22.6138
487.000000	81.145	22.1401
494.000000	81.149	21.4854
500.000000	81.152	20.9364
508.000000	81.156	20.2222
515.000000	81.158	19.6017
522.000000	81.158	18.9872
530.000000	81.158	18.3011
538.000000	81.159	17.6462
545.000000	81.158	17.0942
552.000000	81.154	16.5545
560.000000	81.147	15.9493
570.000000	81.142	15.2233
580.000000	81.135	14.5100
590.000000	81.124	13.8201
600.000000	81.115	13.1614
608.000000	81.107	12.6508
615.000000	81.100	12.2126
622.000000	81.092	11.7778
630.000000	81.080	11.2996
640.000000	81.066	10.7367
650.000000	81.051	10.2039
660.000000	81.035	9.6991
670.000000	81.019	9.2108
680.000000	81.004	8.7330
690.000000	80.991	8.2904
700.000000	80.979	7.8698
710.000000	80.966	7.4742
720.000000	80.952	7.1108
730.000000	80.940	6.7827
740.000000	80.928	6.4693
750.000000	80.916	6.1497
762.000000	80.906	5.8018
775.000000	80.900	5.4576
788.000000	80.897	5.1769
800.000000	80.893	4.9429
812.000000	80.890	4.7256
825.000000	80.893	4.5135
838.000000	80.900	4.3132
850.000000	80.909	4.1512
862.000000	80.923	4.0156
875.000000	80.944	3.8757
885.000000	80.964	3.7794
900.000000	81.000	3.6390
912.000000	81.031	3.5320
925.000000	81.068	3.4557
938.000000	81.110	3.3682
950.000000	81.153	3.2546
962.000000	81.199	3.1358
975.000000	81.254	3.0099
988.000000	81.311	2.8932
1000.000000	81.368	2.7715
1015.000000	81.443	2.5825
1030.000000	81.525	2.3702
1044.000000	81.603	2.1471
1060.000000	81.692	1.8721
1075.000000	81.776	1.5945
1090.000000	81.861	1.2801
1106.000000	81.954	0.9058
1120.000000	82.036	0.5482
1138.000000	82.138	0.0613
1150.000000	82.205	-0.2711
1172.000000	82.325	-0.9177
1180.000000	82.368	-1.1655
1206.000000	82.503	-1.9801
1220.000000	82.571	-2.4343
1241.000000	82.668	-3.1174
1250.000000	82.709	-3.4039
1265.000000	82.776	-3.8827
1280.000000	82.842	-4.3751
1315.000000	82.986	-5.5100
1320.000000	83.005	-5.6661
1340.000000	83.082	-6.2842
1360.000000	83.158	-6.9001
1380.000000	83.232	-7.5073
1400.000000	83.306	-8.0929
1430.000000	83.416	-8.9500
1450.000000	83.490	-9.5114
1475.000000	83.583	-10.1821
1500.000000	83.679	-10.8538
1525.000000	83.777	-11.5274
1550.000000	83.877	-12.1907
1575.000000	83.977	-12.8456
1600.000000	84.079	-13.5157
1625.000000	84.181	-14.1877
1650.000000	84.284	-14.8809
1675.000000	84.388	-15.5865
1700.000000	84.492	-16.2935
1725.000000	84.596	-17.0074
1750.000000	84.701	-17.7279
1775.000000	84.807	-18.4551
1800.000000	84.914	-19.1837
1825.000000	85.023	-19.9160
1850.000000	85.135	-20.6714
1875.000000	85.248	-21.4419
1900.000000	85.363	-22.2334
1925.000000	85.480	-23.0686
1950.000000	85.599	-23.9607
1975.000000	85.717	-24.9171
2000.000000	85.830	-25.9294
2030.000000	85.955	-27.1925
2060.000000	86.070	-28.4948
2090.000000	86.174	-29.8137
2120.000000	86.271	-31.1439
2140.000000	86.331	-32.0409
2180.000000	86.440	-33.8632
2200.000000	86.488	-34.7922
2240.000000	86.565	-36.6692
2270.000000	86.607	-38.0781
2300.000000	86.634	-39.4657
2330.000000	86.647	-40.8107
2360.000000	86.649	-42.0966
2400.000000	86.637	-43.7039
2430.000000	86.620	-44.8235
2470.000000	86.588	-46.1931
2500.000000	86.560	-47.1059
2540.000000	86.521	-48.1594
2580.000000	86.487	-49.0388
2620.000000	86.469	-49.7490
2650.000000	86.473	-50.1898
2690.000000	86.505	-50.6932
2720.000000	86.552	-51.0518
2760.000000	86.645	-51.5801
2800.000000	86.771	-52.2613
2850.000000	86.969	-53.4653
2900.000000	87.183	-55.2032
2950.000000	87.369	-57.5694
3000.000000	87.473	-60.5024
3040.000000	87.473	-63.1049
3070.000000	87.422	-65.0827
3110.000000	87.283	-67.5681
3150.000000	87.065	-69.6656
3200.000000	86.718	-71.5333
3250.000000	86.353	-72.5077
3300.000000	86.026	-72.6935
3350.000000	85.773	-72.2867
3400.000000	85.606	-71.5046
3450.000000	85.528	-70.5720
3500.000000	85.540	-69.6874
3550.000000	85.636	-69.0265
3600.000000	85.804	-68.7253
3650.000000	86.021	-68.9151
3700.000000	86.264	-69.7054
3750.000000	86.502	-71.1602
3820.000000	86.766	-74.2933
3870.000000	86.865	-77.2053
3950.000000	86.790	-82.5496
4000.000000	86.571	-85.9315
4060.000000	86.139	-89.5988
4120.000000	85.552	-92.4882
4180.000000	84.854	-94.3168
4250.000000	83.966	-94.8920
4310.000000	83.200	-93.9578
4370.000000	82.494	-91.6782
4440.000000	81.845	-87.4827
4500.000000	81.517	-83.0878
4550.000000	81.420	-79.4494
4620.000000	81.482	-75.1858
4680.000000	81.616	-72.4570
4750.000000	81.786	-69.9803
4820.000000	81.960	-67.7994
4870.000000	82.106	-66.2882
4940.000000	82.368	-64.2721
5000.000000	82.667	-62.7706
5080.000000	83.188	-61.4668
5150.000000	83.740	-61.4415
5220.000000	84.324	-62.8926
5300.000000	84.896	-66.6526
5380.000000	85.183	-72.3795
5450.000000	85.083	-78.1304
5520.000000	84.635	-83.4487
5600.000000	83.790	-87.8425
5700.000000	82.501	-89.9349
5800.000000	81.254	-88.5814
5900.000000	80.229	-84.8682
6000.000000	79.479	-79.9291
6080.000000	79.083	-75.6661
6150.000000	78.874	-72.0104
6220.000000	78.778	-68.6066
6300.000000	78.785	-65.2330
6400.000000	78.914	-62.2042
6500.000000	79.083	-60.8699
6600.000000	79.157	-61.3372
6700.000000	78.990	-63.3462
6800.000000	78.458	-66.1288
6900.000000	77.483	-68.5458
7000.000000	76.050	-69.3222
7100.000000	74.174	-67.0529
7200.000000	71.920	-59.4268
7300.000000	69.681	-41.4189
7400.000000	68.926	-8.4419
7500.000000	70.775	22.2520
7620.000000	74.163	39.2365
7750.000000	77.452	44.5914
7880.000000	80.127	44.1228
8000.000000	82.150	40.9046
8120.000000	83.813	35.7972
8250.000000	85.210	28.4696
8380.000000	86.129	19.7169
8500.000000	86.500	11.2110
8620.000000	86.426	3.4023
8750.000000	85.964	-3.1932
8850.000000	85.454	-6.6069
9000.000000	84.628	-9.1665
9120.000000	84.023	-9.4949
9250.000000	83.482	-8.7499
9380.000000	83.075	-7.4099
9500.000000	82.805	-6.0327
9620.000000	82.612	-4.7885
9750.000000	82.450	-3.8184
9880.000000	82.284	-3.3262
10000.000000	82.083	-3.1962
10150.000000	81.731	-3.1083
10300.000000	81.275	-2.6335
10440.000000	80.796	-1.5510
10600.000000	80.250	0.4212
10750.000000	79.777	2.6764
10900.000000	79.334	5.0420
11060.000000	78.856	7.6515
11200.000000	78.412	10.2216
11380.000000	77.832	14.2585
11500.000000	77.470	17.4359
11720.000000	76.914	24.1725
11800.000000	76.761	26.8826
12060.000000	76.497	36.2934
12200.000000	76.528	41.4863
12410.000000	76.829	48.9739
12500.000000	77.052	51.8896
12650.000000	77.549	56.1502
12800.000000	78.203	59.4222
13150.000000	80.157	60.7584
13200.000000	80.444	59.9871
13400.000000	81.429	54.1795
13600.000000	81.871	44.7770
13800.000000	81.535	34.1880
14000.000000	80.487	25.2604
14300.000000	78.211	17.9548
14500.000000	76.590	16.7401
14750.000000	74.573	18.2606
15000.000000	72.526	24.3874
15250.000000	71.060	39.5194
15500.000000	71.686	57.5818
15750.000000	73.674	64.0160
16000.000000	75.598	60.5492
16250.000000	77.170	50.9389
16500.000000	78.217	36.1993
16750.000000	78.442	17.9672
17000.000000	77.802	-0.6304
17250.000000	76.723	-18.0744
17500.000000	75.572	-36.3682
17750.000000	74.142	-57.6194
18000.000000	72.105	-81.6879
18250.000000	69.255	-108.2023
18500.000000	65.324	-136.5707
18750.000000	60.088	-164.3862
19000.000000	54.092	-123.0410
19250.000000	50.837	-63.9551
19500.000000	50.344	-96.8712
19750.000000	49.425	-134.5684
20000.000000	48.318	-169.6845
