* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 15, 2025 1:12:04 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Grado GR10E AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
325.000000	89.491	-179.0483
330.000000	89.483	-179.0914
335.000000	89.475	-179.1233
340.000000	89.467	-179.1740
345.000000	89.460	-179.2236
350.000000	89.452	-179.2550
355.000000	89.443	-179.2859
360.000000	89.435	-179.3253
365.000000	89.427	-179.3706
370.000000	89.417	-179.4050
375.000000	89.407	-179.4351
382.000000	89.397	-179.4837
387.000000	89.388	-179.5123
395.000000	89.374	-179.5431
400.000000	89.366	-179.5605
406.000000	89.354	-179.5981
412.000000	89.343	-179.6365
418.000000	89.333	-179.6681
425.000000	89.323	-179.6943
431.000000	89.313	-179.7084
437.000000	89.300	-179.7283
444.000000	89.289	-179.7552
450.000000	89.280	-179.7778
455.000000	89.272	-179.7948
462.000000	89.260	-179.8152
468.000000	89.250	-179.8379
475.000000	89.238	-179.8723
482.000000	89.225	-179.9006
487.000000	89.216	-179.9196
494.000000	89.204	-179.9422
500.000000	89.195	-179.9623
508.000000	89.181	-179.9752
515.000000	89.170	-179.9897
522.000000	89.158	179.9952
530.000000	89.145	179.9859
538.000000	89.133	179.9630
545.000000	89.124	179.9240
552.000000	89.114	179.8897
560.000000	89.104	179.8502
570.000000	89.094	179.7849
580.000000	89.082	179.7094
590.000000	89.065	179.6088
600.000000	89.048	179.4860
608.000000	89.031	179.3692
615.000000	89.011	179.2520
622.000000	88.992	179.1603
630.000000	88.980	179.0706
640.000000	88.962	178.9104
650.000000	88.934	178.7560
660.000000	88.898	178.5724
670.000000	88.858	178.3591
680.000000	88.816	178.1695
690.000000	88.768	178.0117
700.000000	88.716	177.8672
710.000000	88.660	177.7505
720.000000	88.601	177.6556
730.000000	88.542	177.5786
740.000000	88.484	177.5162
750.000000	88.426	177.4642
762.000000	88.355	177.3995
775.000000	88.277	177.3033
788.000000	88.194	177.1647
800.000000	88.108	177.0127
812.000000	88.010	176.8710
825.000000	87.891	176.7456
838.000000	87.761	176.6613
850.000000	87.629	176.6303
862.000000	87.486	176.6626
875.000000	87.318	176.7861
885.000000	87.181	176.9667
900.000000	86.964	177.4076
912.000000	86.788	177.9122
925.000000	86.596	178.6258
938.000000	86.409	179.5384
950.000000	86.248	-179.4598
962.000000	86.104	-178.3177
975.000000	85.968	-176.9363
988.000000	85.859	-175.4579
1000.000000	85.782	-174.0501
1015.000000	85.718	-172.2573
1030.000000	85.690	-170.4690
1044.000000	85.695	-168.8528
1060.000000	85.730	-167.1128
1075.000000	85.784	-165.5874
1090.000000	85.854	-164.1777
1106.000000	85.945	-162.8236
1120.000000	86.037	-161.7636
1138.000000	86.158	-160.5454
1150.000000	86.240	-159.7835
1172.000000	86.395	-158.5654
1180.000000	86.453	-158.1955
1206.000000	86.636	-157.1802
1220.000000	86.729	-156.7033
1241.000000	86.860	-156.0880
