* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 12:07:49 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R ddHifi Memory E13P AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
375.000000	89.472	-10.8879
382.000000	89.493	-11.2939
387.000000	89.507	-11.6137
395.000000	89.528	-12.1495
400.000000	89.541	-12.5054
406.000000	89.555	-12.9414
412.000000	89.565	-13.3359
418.000000	89.574	-13.7319
425.000000	89.585	-14.2109
431.000000	89.596	-14.6278
437.000000	89.607	-15.0317
444.000000	89.621	-15.5162
450.000000	89.630	-15.9636
455.000000	89.637	-16.3265
462.000000	89.649	-16.8324
468.000000	89.658	-17.2805
475.000000	89.666	-17.7986
482.000000	89.673	-18.3234
487.000000	89.678	-18.7192
494.000000	89.684	-19.2818
500.000000	89.690	-19.7722
508.000000	89.689	-20.4844
515.000000	89.680	-21.0888
522.000000	89.671	-21.6609
530.000000	89.666	-22.2998
538.000000	89.662	-22.9423
545.000000	89.653	-23.5007
552.000000	89.642	-24.0781
560.000000	89.629	-24.7351
570.000000	89.605	-25.5510
580.000000	89.570	-26.3961
590.000000	89.534	-27.2767
600.000000	89.498	-28.1393
608.000000	89.464	-28.8079
615.000000	89.429	-29.3767
622.000000	89.394	-29.9409
630.000000	89.353	-30.6252
640.000000	89.300	-31.4943
650.000000	89.239	-32.2942
660.000000	89.169	-33.0605
670.000000	89.098	-33.8374
680.000000	89.026	-34.6432
690.000000	88.949	-35.4141
700.000000	88.866	-36.1326
710.000000	88.777	-36.7992
720.000000	88.681	-37.4518
730.000000	88.579	-38.1336
740.000000	88.487	-38.8110
750.000000	88.399	-39.3815
762.000000	88.276	-40.0331
775.000000	88.144	-40.6649
788.000000	88.008	-41.2704
800.000000	87.878	-41.8079
812.000000	87.746	-42.2948
825.000000	87.601	-42.7499
838.000000	87.460	-43.1683
850.000000	87.333	-43.4969
862.000000	87.209	-43.7654
875.000000	87.074	-44.0427
885.000000	86.969	-44.2131
900.000000	86.819	-44.3929
912.000000	86.704	-44.4940
925.000000	86.585	-44.5533
938.000000	86.474	-44.5687
950.000000	86.380	-44.5834
962.000000	86.296	-44.6105
975.000000	86.214	-44.6382
988.000000	86.137	-44.6877
1000.000000	86.069	-44.7704
1015.000000	85.984	-44.8874
1030.000000	85.899	-45.0224
1044.000000	85.821	-45.1615
1060.000000	85.736	-45.3308
1075.000000	85.658	-45.5059
1090.000000	85.583	-45.6984
1106.000000	85.503	-45.9215
1120.000000	85.434	-46.1374
1138.000000	85.344	-46.4575
1150.000000	85.282	-46.6821
1172.000000	85.166	-47.1031
1180.000000	85.123	-47.2649
1206.000000	84.977	-47.8113
1220.000000	84.896	-48.1190
1241.000000	84.767	-48.5802
1250.000000	84.709	-48.7787
1265.000000	84.609	-49.1027
1280.000000	84.504	-49.4131
1315.000000	84.249	-50.0970
1320.000000	84.211	-50.1909
1340.000000	84.057	-50.5456
1360.000000	83.899	-50.8655
1380.000000	83.736	-51.1530
1400.000000	83.571	-51.3954
1430.000000	83.316	-51.6810
1450.000000	83.144	-51.8220
1475.000000	82.928	-51.9348
1500.000000	82.712	-51.9857
1525.000000	82.495	-51.9760
1550.000000	82.279	-51.9006
1575.000000	82.064	-51.7600
1600.000000	81.852	-51.5499
1625.000000	81.642	-51.2813
1650.000000	81.436	-50.9871
1675.000000	81.233	-50.6449
1700.000000	81.036	-50.2424
1725.000000	80.844	-49.8039
1750.000000	80.653	-49.3328
1775.000000	80.465	-48.8226
1800.000000	80.284	-48.2670
1825.000000	80.108	-47.6920
