* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 1:27:31 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Rhapsodio Master AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
340.000000	89.477	-22.0052
345.000000	89.414	-21.6180
350.000000	89.377	-21.3715
355.000000	89.339	-21.1199
360.000000	89.271	-20.8240
365.000000	89.195	-20.7274
370.000000	89.143	-20.7389
375.000000	89.091	-20.4809
382.000000	88.986	-20.1153
387.000000	88.927	-19.8651
395.000000	88.855	-19.4456
400.000000	88.806	-19.0797
406.000000	88.747	-18.6541
412.000000	88.683	-18.4107
418.000000	88.623	-18.1627
425.000000	88.555	-17.7283
431.000000	88.488	-17.3692
437.000000	88.430	-17.0330
444.000000	88.381	-16.7464
450.000000	88.333	-16.4395
455.000000	88.290	-16.1454
462.000000	88.225	-15.7069
468.000000	88.161	-15.2788
475.000000	88.095	-14.8647
482.000000	88.028	-14.5151
487.000000	87.987	-14.1488
494.000000	87.938	-13.6727
500.000000	87.899	-13.2983
508.000000	87.858	-12.7622
515.000000	87.812	-12.2689
522.000000	87.755	-11.8645
530.000000	87.704	-11.3601
538.000000	87.649	-10.7716
545.000000	87.593	-10.2552
552.000000	87.544	-9.8396
560.000000	87.502	-9.3422
570.000000	87.449	-8.5777
580.000000	87.404	-7.8533
590.000000	87.364	-7.1448
600.000000	87.304	-6.4367
608.000000	87.245	-5.8356
615.000000	87.211	-5.2921
622.000000	87.187	-4.7789
630.000000	87.157	-4.2324
640.000000	87.122	-3.5484
650.000000	87.103	-2.7998
660.000000	87.069	-2.0311
670.000000	87.028	-1.2103
680.000000	86.995	-0.4181
690.000000	86.970	0.4100
700.000000	86.954	1.2481
710.000000	86.935	2.0044
720.000000	86.915	2.7974
730.000000	86.897	3.5524
740.000000	86.884	4.2945
750.000000	86.875	5.0622
762.000000	86.869	6.0415
775.000000	86.867	7.1306
788.000000	86.872	8.1909
800.000000	86.880	9.1538
812.000000	86.893	10.0902
825.000000	86.912	11.1141
838.000000	86.931	12.1361
850.000000	86.950	13.1244
862.000000	86.975	14.1020
875.000000	87.017	15.1177
885.000000	87.058	15.9307
900.000000	87.120	17.1591
912.000000	87.174	18.1124
925.000000	87.237	19.1050
938.000000	87.304	20.0780
950.000000	87.367	20.9510
962.000000	87.435	21.8053
975.000000	87.517	22.7290
988.000000	87.603	23.5990
1000.000000	87.688	24.3672
1015.000000	87.799	25.3438
1030.000000	87.912	26.2492
1044.000000	88.019	27.0334
1060.000000	88.143	27.8637
1075.000000	88.261	28.5327
1090.000000	88.368	29.1074
1106.000000	88.461	29.8029
1120.000000	88.551	30.5395
1138.000000	88.690	31.4557
1150.000000	88.786	31.9990
1172.000000	88.958	32.8771
1180.000000	89.020	33.1786
1206.000000	89.218	34.1262
1220.000000	89.324	34.6015
1241.000000	89.481	35.2833
1250.000000	89.547	35.5714
1265.000000	89.655	36.0504
1280.000000	89.761	36.5212
1315.000000	90.002	37.5905
1320.000000	90.036	37.7443
1340.000000	90.176	38.3475
1360.000000	90.318	38.9407
1380.000000	90.460	39.5328
1400.000000	90.603	40.1194
1430.000000	90.815	40.9963
1450.000000	90.958	41.5782
1475.000000	91.141	42.2974
1500.000000	91.329	43.0121
1525.000000	91.525	43.7098
1550.000000	91.727	44.3839
1575.000000	91.932	45.0463
1600.000000	92.139	45.6861
1625.000000	92.351	46.3014
1650.000000	92.570	46.8869
1675.000000	92.797	47.4348
1700.000000	93.032	47.9491
1725.000000	93.272	48.4245
1750.000000	93.517	48.8600
1775.000000	93.769	49.2441
1800.000000	94.026	49.5722
1825.000000	94.288	49.8484
1850.000000	94.556	50.0623
1875.000000	94.832	50.2038
1900.000000	95.115	50.2729
1925.000000	95.403	50.2631
1950.000000	95.694	50.1665
1975.000000	95.985	49.9823
2000.000000	96.278	49.7079
2030.000000	96.634	49.2455
2060.000000	96.994	48.6255
2090.000000	97.355	47.8494
2120.000000	97.714	46.9064
2140.000000	97.950	46.1786
2180.000000	98.406	44.4894
2200.000000	98.625	43.5277
2240.000000	99.041	41.3702
2270.000000	99.332	39.5535
2300.000000	99.601	37.5782
2330.000000	99.843	35.4641
2360.000000	100.055	33.2323
2400.000000	100.283	30.1239
2430.000000	100.409	27.7379
2470.000000	100.519	24.5455
2500.000000	100.560	22.1896
2540.000000	100.566	19.1663
2580.000000	100.522	16.3401
2620.000000	100.434	13.7604
