* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 12:23:59 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Letshouer C12 2023 AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
395.000000	88.171	158.9908
400.000000	88.144	159.0695
406.000000	88.114	159.1365
412.000000	88.066	159.2381
418.000000	88.016	159.4179
425.000000	87.952	159.6007
431.000000	87.905	159.7253
437.000000	87.863	159.8568
444.000000	87.811	160.0650
450.000000	87.771	160.2605
455.000000	87.753	160.6387
462.000000	87.634	160.5344
468.000000	87.327	160.6663
475.000000	87.108	160.2793
482.000000	87.323	160.1590
487.000000	87.450	160.7595
494.000000	87.468	161.2379
500.000000	87.427	161.4960
508.000000	87.373	161.8556
515.000000	87.333	162.1668
522.000000	87.277	162.4760
530.000000	87.214	162.7485
538.000000	87.170	163.0984
545.000000	87.129	163.4911
552.000000	87.073	163.9203
560.000000	87.018	164.4059
570.000000	86.964	165.0900
580.000000	86.919	165.7113
590.000000	86.887	166.4557
600.000000	86.867	167.2415
608.000000	86.865	167.7513
615.000000	86.865	168.1881
622.000000	86.865	168.6613
630.000000	86.869	169.1995
640.000000	86.890	169.8120
650.000000	86.928	170.4355
660.000000	86.971	170.9504
670.000000	87.004	171.4105
680.000000	87.031	171.9291
690.000000	87.069	172.4116
700.000000	87.109	172.7583
710.000000	87.153	173.0789
720.000000	87.190	173.4096
730.000000	87.211	173.7170
740.000000	87.234	173.9615
750.000000	87.265	174.2398
762.000000	87.298	174.6520
775.000000	87.327	175.0242
788.000000	87.352	175.3497
800.000000	87.382	175.6949
812.000000	87.417	175.9958
825.000000	87.453	176.3409
838.000000	87.485	176.6620
850.000000	87.517	176.9650
862.000000	87.555	177.2799
875.000000	87.597	177.6716
885.000000	87.634	177.9527
900.000000	87.687	178.3844
912.000000	87.732	178.7625
925.000000	87.788	179.1357
938.000000	87.848	179.4701
950.000000	87.905	179.7809
962.000000	87.963	-179.9315
975.000000	88.033	-179.6595
988.000000	88.107	-179.3897
1000.000000	88.174	-179.1628
1015.000000	88.264	-178.9042
1030.000000	88.353	-178.6856
1044.000000	88.437	-178.5418
1060.000000	88.537	-178.4273
1075.000000	88.629	-178.3458
1090.000000	88.720	-178.3033
1106.000000	88.816	-178.2881
1120.000000	88.895	-178.2945
1138.000000	88.993	-178.4207
1150.000000	89.059	-178.5375
1172.000000	89.178	-178.7622
1180.000000	89.218	-178.8470
1206.000000	89.335	-179.1800
1220.000000	89.394	-179.3644
1241.000000	89.475	-179.6977
1250.000000	89.507	-179.8293
1265.000000	89.557	179.9562
1280.000000	89.599	179.7128
1315.000000	89.686	179.1544
1320.000000	89.698	179.0869
1340.000000	89.741	178.8254
1360.000000	89.779	178.5659
1380.000000	89.815	178.3333
1400.000000	89.845	178.1073
1430.000000	89.880	177.7816
1450.000000	89.898	177.6129
1475.000000	89.921	177.4758
1500.000000	89.944	177.3662
1525.000000	89.962	177.2740
1550.000000	89.984	177.2358
1575.000000	90.004	177.2367
1600.000000	90.025	177.2583
1625.000000	90.046	177.3252
1650.000000	90.071	177.4518
1675.000000	90.099	177.5977
1700.000000	90.129	177.7597
1725.000000	90.165	177.9404
1750.000000	90.205	178.1356
1775.000000	90.249	178.3575
1800.000000	90.297	178.6033
1825.000000	90.350	178.8629
1850.000000	90.407	179.1508
1875.000000	90.467	179.4421
1900.000000	90.531	179.7377
1925.000000	90.602	-179.9539
1950.000000	90.678	-179.6363
1975.000000	90.760	-179.2966
2000.000000	90.850	-178.9626
2030.000000	90.964	-178.5673
2060.000000	91.085	-178.1645
2090.000000	91.219	-177.7556
2120.000000	91.365	-177.3595
2140.000000	91.468	-177.0918
