* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 15, 2025 1:42:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R 7A Asteria AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
325.000000	88.712	-152.3351
330.000000	88.640	-153.3828
335.000000	88.592	-153.9076
340.000000	88.574	-154.4661
345.000000	88.562	-155.1166
350.000000	88.534	-155.7704
355.000000	88.488	-156.2770
360.000000	88.451	-156.8173
365.000000	88.429	-157.3447
370.000000	88.403	-157.8950
375.000000	88.371	-158.4442
382.000000	88.334	-159.1981
387.000000	88.291	-159.6918
395.000000	88.247	-160.5735
400.000000	88.246	-161.2084
406.000000	88.239	-161.8683
412.000000	88.220	-162.5169
418.000000	88.191	-163.1095
425.000000	88.155	-163.7489
431.000000	88.118	-164.3602
437.000000	88.091	-164.9425
444.000000	88.070	-165.5711
450.000000	88.044	-166.0736
455.000000	88.008	-166.4527
462.000000	87.977	-167.0699
468.000000	87.968	-167.6135
475.000000	87.948	-168.2398
482.000000	87.932	-168.7781
487.000000	87.906	-169.1222
494.000000	87.860	-169.5883
500.000000	87.844	-169.9346
508.000000	87.815	-170.5211
515.000000	87.781	-170.9919
522.000000	87.757	-171.4836
530.000000	87.749	-172.0327
538.000000	87.737	-172.5712
545.000000	87.701	-173.0592
552.000000	87.671	-173.5338
560.000000	87.658	-174.0012
570.000000	87.631	-174.3765
580.000000	87.580	-174.8196
590.000000	87.550	-175.2358
600.000000	87.520	-175.7248
608.000000	87.499	-176.1099
615.000000	87.482	-176.3899
622.000000	87.466	-176.6202
630.000000	87.452	-176.9409
640.000000	87.420	-177.3963
650.000000	87.404	-177.7536
660.000000	87.392	-178.1764
670.000000	87.369	-178.5028
680.000000	87.342	-178.8291
690.000000	87.327	-179.1623
700.000000	87.315	-179.4576
710.000000	87.296	-179.7011
720.000000	87.276	-179.8729
730.000000	87.259	-179.9772
740.000000	87.244	179.8103
750.000000	87.232	179.6126
762.000000	87.249	179.5680
775.000000	87.298	179.2972
788.000000	87.299	179.1930
800.000000	87.255	179.3813
812.000000	87.218	179.2288
825.000000	87.218	178.9980
838.000000	87.231	178.8985
850.000000	87.256	178.8957
862.000000	87.280	178.9318
875.000000	87.308	178.8230
885.000000	87.333	178.7311
900.000000	87.373	178.7849
912.000000	87.413	178.8771
925.000000	87.457	178.9252
938.000000	87.505	178.9601
950.000000	87.556	178.9811
962.000000	87.615	179.0019
975.000000	87.683	179.0253
988.000000	87.753	179.0258
1000.000000	87.821	178.9926
1015.000000	87.911	178.9113
1030.000000	88.008	178.8617
1044.000000	88.099	178.8109
1060.000000	88.205	178.6742
1075.000000	88.309	178.5112
1090.000000	88.413	178.3340
1106.000000	88.525	178.0938
1120.000000	88.625	177.8579
1138.000000	88.755	177.5392
1150.000000	88.839	177.2980
1172.000000	88.988	176.7878
1180.000000	89.041	176.6068
1206.000000	89.213	175.9880
1220.000000	89.303	175.6171
1241.000000	89.433	175.0591
1250.000000	89.488	174.8214
1265.000000	89.576	174.4139
1280.000000	89.662	173.9969
1315.000000	89.850	173.0813
1320.000000	89.877	172.9510
1340.000000	89.984	172.4182
1360.000000	90.088	171.8919
1380.000000	90.190	171.3813
1400.000000	90.291	170.8891
1430.000000	90.441	170.1682
1450.000000	90.540	169.6998
1475.000000	90.665	169.1238
1500.000000	90.791	168.5639
1525.000000	90.919	168.0067
1550.000000	91.049	167.4505
1575.000000	91.179	166.9034
1600.000000	91.307	166.3420
1625.000000	91.438	165.7694
1650.000000	91.572	165.1818
1675.000000	91.705	164.5737
1700.000000	91.838	163.9491
1725.000000	91.967	163.3098
1750.000000	92.093	162.6587
1775.000000	92.217	161.9940
1800.000000	92.336	161.3160
1825.000000	92.451	160.6318
1850.000000	92.563	159.9557
1875.000000	92.672	159.3000
1900.000000	92.777	158.6564
1925.000000	92.882	158.0321
1950.000000	92.987	157.4188
1975.000000	93.095	156.8128
2000.000000	93.207	156.2195
2030.000000	93.345	155.4788
2060.000000	93.484	154.6828
2090.000000	93.623	153.8180
2120.000000	93.761	152.8662
2140.000000	93.849	152.1893
2180.000000	94.010	150.7588
2200.000000	94.081	150.0161
2240.000000	94.202	148.5008
2270.000000	94.273	147.3586
2300.000000	94.327	146.2404
2330.000000	94.366	145.1674
2360.000000	94.391	144.1541
2400.000000	94.407	142.9235
2430.000000	94.407	142.0967
2470.000000	94.396	141.1342
2500.000000	94.381	140.5251
2540.000000	94.360	139.8635
2580.000000	94.339	139.3587
2620.000000	94.325	139.0018
2650.000000	94.319	138.8192
2690.000000	94.320	138.6751
2720.000000	94.333	138.6483
2760.000000	94.368	138.6803
2800.000000	94.422	138.7500
2850.000000	94.509	138.8462
2900.000000	94.620	138.8909
2950.000000	94.753	138.8752
3000.000000	94.909	138.7944
3040.000000	95.046	138.6580
3070.000000	95.155	138.5013
3110.000000	95.308	138.2078
3150.000000	95.468	137.7939
3200.000000	95.671	137.0891
3250.000000	95.870	136.1725
3300.000000	96.056	135.0382
3350.000000	96.221	133.7048
3400.000000	96.357	132.2080
3450.000000	96.457	130.5968
3500.000000	96.519	128.9224
3550.000000	96.542	127.2437
3600.000000	96.529	125.6143
3650.000000	96.486	124.0867
3700.000000	96.418	122.6779
3750.000000	96.330	121.3938
3820.000000	96.181	119.8095
3870.000000	96.063	118.8271
3950.000000	95.861	117.4779
4000.000000	95.731	116.7511
4060.000000	95.571	115.9799
4120.000000	95.406	115.2977
4180.000000	95.235	114.6860
4250.000000	95.025	114.0513
4310.000000	94.834	113.5788
4370.000000	94.631	113.1876
4440.000000	94.376	112.8683
4500.000000	94.145	112.7437
4550.000000	93.947	112.7598
4620.000000	93.670	112.9471
4680.000000	93.434	113.2332
4750.000000	93.160	113.6917
4820.000000	92.887	114.2792
4870.000000	92.691	114.7811
4940.000000	92.417	115.6052
5000.000000	92.185	116.4190
5080.000000	91.880	117.6549
5150.000000	91.619	118.8782
5220.000000	91.361	120.2278
5300.000000	91.075	121.9249
5380.000000	90.799	123.7954
5450.000000	90.566	125.5600
5520.000000	90.344	127.4347
5600.000000	90.102	129.7198
5700.000000	89.826	132.7884
5800.000000	89.580	136.0488
5900.000000	89.365	139.4579
6000.000000	89.180	143.0052
6080.000000	89.053	145.9584
6150.000000	88.959	148.6465
6220.000000	88.885	151.4386
6300.000000	88.830	154.7380
6400.000000	88.813	159.0242
6500.000000	88.866	163.4520
6600.000000	89.004	167.9420
6700.000000	89.240	172.3714
6800.000000	89.585	176.5362
6900.000000	90.032	-179.8205
7000.000000	90.553	-176.9407
7100.000000	91.106	-174.9002
7200.000000	91.669	-173.6369
7300.000000	92.231	-173.2021
7400.000000	92.750	-173.7112
7500.000000	93.166	-175.0041
7620.000000	93.499	-176.9894
7750.000000	93.729	-179.0615
7880.000000	93.891	178.6091
8000.000000	93.909	176.0106
8120.000000	93.759	173.6335
8250.000000	93.513	171.9508
8380.000000	93.324	170.7652
8500.000000	93.200	169.1007
8620.000000	92.990	166.4543
8750.000000	92.517	163.1445
8850.000000	91.966	161.0547
9000.000000	90.942	159.5789
9120.000000	90.071	159.9549
9250.000000	89.172	161.6695
9380.000000	88.367	164.3828
9500.000000	87.733	167.4661
9620.000000	87.209	170.7504
9750.000000	86.737	174.2461
9880.000000	86.335	177.5687
10000.000000	86.007	-179.5765
10150.000000	85.633	-176.3342
10300.000000	85.266	-173.4865
10440.000000	84.897	-171.1388
10600.000000	84.410	-168.6548
10750.000000	83.868	-166.2197
10900.000000	83.244	-163.3108
11060.000000	82.513	-159.3246
11200.000000	81.853	-154.7982
11380.000000	81.070	-147.1510
11500.000000	80.681	-140.8422
11720.000000	80.490	-127.6022
11800.000000	80.632	-122.8195
12060.000000	81.733	-110.8720
12200.000000	82.473	-107.7084
12410.000000	83.354	-106.5094
12500.000000	83.592	-106.6671
12650.000000	83.811	-106.9811
12800.000000	83.873	-106.7572
13150.000000	83.935	-103.1334
13200.000000	83.972	-102.3519
13400.000000	84.250	-98.9440
13600.000000	84.780	-95.5824
13800.000000	85.574	-93.1162
14000.000000	86.566	-92.3502
14300.000000	88.365	-94.9836
14500.000000	89.595	-101.0353
14750.000000	90.536	-113.2770
15000.000000	90.532	-126.4271
15250.000000	89.999	-136.6836
15500.000000	89.501	-144.6161
15750.000000	89.112	-152.4411
16000.000000	88.660	-160.3497
16250.000000	88.210	-167.5681
16500.000000	87.950	-174.6153
16750.000000	87.870	177.1974
17000.000000	87.858	168.0227
17250.000000	88.266	158.0751
17500.000000	89.298	143.0172
17750.000000	90.082	119.8686
18000.000000	89.832	91.1338
18250.000000	88.421	60.8058
18500.000000	86.171	30.9695
18750.000000	83.420	1.2489
19000.000000	80.264	-29.3706
19250.000000	76.659	-61.5115
19500.000000	72.564	-95.7587
19750.000000	68.004	-132.8488
20000.000000	63.968	-168.7727
