* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 1:30:43 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Rhapsodio Master AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
375.000000	89.440	150.9607
382.000000	89.403	151.6210
387.000000	89.317	151.8474
395.000000	89.186	152.2847
400.000000	89.125	152.7322
406.000000	89.044	153.2331
412.000000	88.900	153.6208
418.000000	88.819	154.2203
425.000000	88.764	154.6937
431.000000	88.664	154.9768
437.000000	88.570	155.4919
444.000000	88.581	156.3090
450.000000	88.571	156.6887
455.000000	88.505	156.9805
462.000000	88.420	157.7946
468.000000	88.393	158.4495
475.000000	88.345	159.0000
482.000000	88.257	159.3036
487.000000	88.196	159.6566
494.000000	88.128	160.2571
500.000000	88.072	160.4518
508.000000	87.970	160.8223
515.000000	87.875	161.3658
522.000000	87.805	161.9898
530.000000	87.754	162.7229
538.000000	87.703	163.3480
545.000000	87.685	163.5212
552.000000	87.604	163.6830
560.000000	87.520	164.5321
570.000000	87.493	165.8593
580.000000	87.446	166.8442
590.000000	87.380	167.6285
600.000000	87.330	168.4579
608.000000	87.314	169.1164
615.000000	87.279	169.9664
622.000000	87.216	170.6651
630.000000	87.149	171.2376
640.000000	87.106	171.8970
650.000000	87.078	172.5655
660.000000	87.031	173.3906
670.000000	86.970	174.4678
680.000000	86.934	175.4006
690.000000	86.915	176.1649
700.000000	86.896	176.9489
710.000000	86.866	177.8542
720.000000	86.840	178.7350
730.000000	86.826	179.8074
740.000000	86.818	-179.2197
750.000000	86.813	-178.3200
762.000000	86.798	-177.3137
775.000000	86.791	-176.1317
788.000000	86.802	-174.9200
800.000000	86.805	-174.0037
812.000000	86.784	-173.0094
825.000000	86.771	-171.8163
838.000000	86.800	-170.6979
850.000000	86.821	-169.6302
862.000000	86.833	-168.5942
875.000000	86.861	-167.4892
885.000000	86.890	-166.5943
900.000000	86.929	-165.2815
912.000000	86.970	-164.2496
925.000000	87.016	-163.1463
938.000000	87.067	-162.0333
950.000000	87.128	-161.0802
962.000000	87.194	-160.1853
975.000000	87.250	-159.1996
988.000000	87.294	-158.1180
1000.000000	87.343	-157.0283
1015.000000	87.413	-155.4836
1030.000000	87.555	-153.7469
1044.000000	87.745	-152.6860
1060.000000	87.895	-151.9668
1075.000000	88.004	-150.9508
1090.000000	88.183	-149.7257
1106.000000	88.414	-148.9662
1120.000000	88.568	-148.7410
1138.000000	88.692	-148.4408
1150.000000	88.759	-148.0800
1172.000000	88.892	-147.2538
1180.000000	88.940	-146.8880
1206.000000	89.081	-145.7119
1220.000000	89.166	-145.1478
1241.000000	89.313	-144.2321
1250.000000	89.381	-143.8608
1265.000000	89.496	-143.2585
1280.000000	89.603	-142.6015
1315.000000	89.842	-141.0930
1320.000000	89.877	-140.8761
1340.000000	90.021	-139.9880
1360.000000	90.187	-139.1470
1380.000000	90.363	-138.3282
1400.000000	90.539	-137.5210
1430.000000	90.809	-136.3186
1450.000000	90.996	-135.5913
1475.000000	91.239	-134.7971
1500.000000	91.500	-134.1152
1525.000000	91.746	-133.5244
1550.000000	91.983	-132.9848
1575.000000	92.219	-132.4875
1600.000000	92.458	-132.0330
1625.000000	92.692	-131.6361
1650.000000	92.923	-131.2541
1675.000000	93.152	-130.8873
1700.000000	93.383	-130.5484
1725.000000	93.618	-130.2236
1750.000000	93.861	-129.9193
1775.000000	94.106	-129.6202
1800.000000	94.354	-129.3828
1825.000000	94.608	-129.1855
1850.000000	94.866	-129.0041
1875.000000	95.127	-128.8743
1900.000000	95.394	-128.8103
1925.000000	95.668	-128.8097
1950.000000	95.948	-128.8824
1975.000000	96.232	-129.0251
2000.000000	96.520	-129.2417
2030.000000	96.869	-129.6197
2060.000000	97.222	-130.1417
2090.000000	97.576	-130.8132
2120.000000	97.929	-131.6346
2140.000000	98.162	-132.2751
2180.000000	98.617	-133.7851
2200.000000	98.838	-134.6575
2240.000000	99.266	-136.6439
2270.000000	99.573	-138.3306
2300.000000	99.860	-140.1756
2330.000000	100.122	-142.1697
2360.000000	100.354	-144.2909
2400.000000	100.610	-147.2805
2430.000000	100.759	-149.6043
2470.000000	100.904	-152.7530
2500.000000	100.976	-155.1138
2540.000000	101.022	-158.1995
2580.000000	101.012	-161.1462
2620.000000	100.951	-163.8979
2650.000000	100.878	-165.8058
2690.000000	100.751	-168.1129
2720.000000	100.640	-169.6603
2760.000000	100.478	-171.4749
2800.000000	100.308	-173.0137
2850.000000	100.088	-174.5789
2900.000000	99.866	-175.7808
2950.000000	99.658	-176.6783
3000.000000	99.471	-177.3072
3040.000000	99.334	-177.6352
3070.000000	99.236	-177.7770
3110.000000	99.114	-177.7892
3150.000000	99.022	-177.6121
3200.000000	98.962	-177.3909
3250.000000	98.941	-177.2190
3300.000000	98.947	-177.0109
3350.000000	98.980	-176.7700
3400.000000	99.041	-176.5334
3450.000000	99.130	-176.3379
3500.000000	99.253	-176.2207
3550.000000	99.413	-176.2169
3600.000000	99.612	-176.3675
3650.000000	99.850	-176.7194
3700.000000	100.122	-177.3235
3750.000000	100.422	-178.2446
3820.000000	100.879	179.7938
3870.000000	101.221	177.8111
3950.000000	101.755	173.4318
4000.000000	102.046	169.8650
4060.000000	102.306	164.7499
4120.000000	102.427	158.8702
4180.000000	102.368	152.5195
4250.000000	102.042	145.0449
4310.000000	101.554	139.0488
4370.000000	100.909	133.7733
4440.000000	100.015	128.7584
4500.000000	99.176	125.4831
4550.000000	98.456	123.4421
4620.000000	97.450	121.5276
4680.000000	96.611	120.6432
4750.000000	95.673	120.3343
4820.000000	94.782	120.6546
4870.000000	94.178	121.1993
4940.000000	93.375	122.3231
5000.000000	92.727	123.5636
5080.000000	91.918	125.5599
5150.000000	91.260	127.5846
5220.000000	90.648	129.8268
5300.000000	90.002	132.6011
5380.000000	89.413	135.5402
5450.000000	88.937	138.2319
5520.000000	88.500	141.0322
5600.000000	88.043	144.3313
5700.000000	87.530	148.5639
5800.000000	87.075	152.8882
5900.000000	86.681	157.3302
6000.000000	86.351	161.8558
6080.000000	86.137	165.5219
6150.000000	85.985	168.7349
6220.000000	85.861	171.9492
6300.000000	85.754	175.6226
6400.000000	85.669	-179.8036
6500.000000	85.638	-175.2675
6600.000000	85.666	-170.7766
6700.000000	85.754	-166.3228
6800.000000	85.904	-161.9034
6900.000000	86.129	-157.5012
7000.000000	86.458	-153.1501
7100.000000	86.902	-149.1700
7200.000000	87.425	-145.6370
7300.000000	88.044	-142.4227
7400.000000	88.786	-139.7267
7500.000000	89.670	-137.8118
7620.000000	90.935	-137.0725
7750.000000	92.525	-139.2873
7880.000000	94.152	-146.2715
8000.000000	95.283	-157.7224
8120.000000	95.596	-172.5104
8250.000000	94.799	171.8210
8380.000000	93.119	160.4468
8500.000000	91.266	154.7934
8620.000000	89.466	152.9200
8750.000000	87.739	153.7177
8850.000000	86.588	155.5950
9000.000000	85.122	159.6477
9120.000000	84.137	163.5658
9250.000000	83.227	168.2193
9380.000000	82.456	173.1522
9500.000000	81.858	177.8683
9620.000000	81.366	-177.3127
9750.000000	80.944	-172.0392
9880.000000	80.633	-166.7782
10000.000000	80.436	-161.9670
10150.000000	80.312	-156.0478
10300.000000	80.331	-150.3022
10440.000000	80.483	-145.1642
10600.000000	80.832	-139.6978
10750.000000	81.352	-135.1917
10900.000000	82.090	-131.6239
11060.000000	83.150	-129.5518
11200.000000	84.280	-130.1600
11380.000000	85.783	-135.8255
11500.000000	86.561	-143.0318
11720.000000	86.852	-161.0101
11800.000000	86.506	-167.6687
12060.000000	84.200	176.6449
12200.000000	82.711	172.3834
12410.000000	80.509	169.6307
12500.000000	79.582	169.7324
12650.000000	78.120	171.5775
12800.000000	76.844	175.3816
13150.000000	75.216	-173.8161
13200.000000	75.102	-172.8511
13400.000000	74.639	-170.6065
13600.000000	73.999	-169.0061
13800.000000	73.284	-166.4687
14000.000000	72.667	-162.9753
14300.000000	72.100	-156.9882
14500.000000	71.997	-153.0731
14750.000000	72.211	-148.8270
15000.000000	72.843	-146.0174
15250.000000	73.946	-145.7878
15500.000000	75.509	-150.1210
15750.000000	77.197	-161.5251
