* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:17:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R White (S)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
395.000000	96.364	100.6595
400.000000	96.372	100.2787
406.000000	96.384	99.8301
412.000000	96.397	99.3882
418.000000	96.410	98.9505
425.000000	96.427	98.4361
431.000000	96.442	97.9949
437.000000	96.457	97.5598
444.000000	96.477	97.0554
450.000000	96.494	96.6211
455.000000	96.509	96.2547
462.000000	96.529	95.7389
468.000000	96.546	95.2873
475.000000	96.562	94.7408
482.000000	96.569	94.2193
487.000000	96.576	93.9091
494.000000	96.596	93.4846
500.000000	96.616	93.0573
508.000000	96.636	92.4561
515.000000	96.646	91.9288
522.000000	96.650	91.4007
530.000000	96.642	90.8245
538.000000	96.619	90.3586
545.000000	96.597	90.1403
552.000000	96.600	90.0843
560.000000	96.641	89.9706
570.000000	96.709	89.5459
580.000000	96.760	88.9795
590.000000	96.796	88.4131
600.000000	96.827	87.8756
608.000000	96.849	87.4629
615.000000	96.868	87.1094
622.000000	96.885	86.7621
630.000000	96.904	86.3734
640.000000	96.926	85.9052
650.000000	96.946	85.4551
660.000000	96.963	85.0226
670.000000	96.978	84.6113
680.000000	96.991	84.2332
690.000000	97.002	83.8914
700.000000	97.011	83.5887
710.000000	97.020	83.3293
720.000000	97.031	83.1142
730.000000	97.044	82.9435
740.000000	97.061	82.8105
750.000000	97.084	82.7051
762.000000	97.119	82.6036
775.000000	97.165	82.5012
788.000000	97.219	82.3875
800.000000	97.272	82.2700
812.000000	97.327	82.1397
825.000000	97.388	81.9909
838.000000	97.448	81.8441
850.000000	97.504	81.7125
862.000000	97.561	81.5878
875.000000	97.624	81.4614
885.000000	97.674	81.3729
900.000000	97.750	81.2566
912.000000	97.813	81.1725
925.000000	97.885	81.0905
938.000000	97.959	81.0160
950.000000	98.029	80.9507
962.000000	98.103	80.8844
975.000000	98.185	80.8058
988.000000	98.271	80.7167
1000.000000	98.352	80.6288
1015.000000	98.457	80.5041
1030.000000	98.564	80.3553
1044.000000	98.666	80.1996
1060.000000	98.785	80.0014
1075.000000	98.897	79.7898
1090.000000	99.009	79.5508
1106.000000	99.129	79.2636
1120.000000	99.234	78.9888
1138.000000	99.367	78.6036
1150.000000	99.454	78.3277
1172.000000	99.610	77.7860
1180.000000	99.665	77.5793
1206.000000	99.839	76.8738
1220.000000	99.929	76.4781
1241.000000	100.058	75.8690
1250.000000	100.111	75.6025
1265.000000	100.197	75.1530
1280.000000	100.279	74.6984
1315.000000	100.459	73.6379
1320.000000	100.484	73.4877
1340.000000	100.578	72.8907
1360.000000	100.667	72.3009
1380.000000	100.751	71.7227
1400.000000	100.832	71.1596
1430.000000	100.945	70.3413
1450.000000	101.017	69.8177
1475.000000	101.103	69.1867
1500.000000	101.186	68.5837
1525.000000	101.266	68.0058
1550.000000	101.345	67.4520
1575.000000	101.422	66.9225
1600.000000	101.499	66.4120
1625.000000	101.574	65.9196
1650.000000	101.650	65.4424
1675.000000	101.725	64.9818
1700.000000	101.800	64.5375
1725.000000	101.877	64.1035
1750.000000	101.954	63.6795
1775.000000	102.032	63.2638
1800.000000	102.111	62.8498
1825.000000	102.191	62.4388
1850.000000	102.272	62.0296
1875.000000	102.354	61.6188
1900.000000	102.437	61.2056
1925.000000	102.521	60.7868
1950.000000	102.606	60.3599
1975.000000	102.693	59.9241
2000.000000	102.780	59.4760
2030.000000	102.886	58.9187
2060.000000	102.994	58.3389
2090.000000	103.102	57.7314
2120.000000	103.211	57.0909
2140.000000	103.284	56.6444
2180.000000	103.428	55.7060
2200.000000	103.499	55.2120
2240.000000	103.640	54.1672
2270.000000	103.742	53.3297
2300.000000	103.840	52.4457
2330.000000	103.931	51.5260
2360.000000	104.016	50.5855
2400.000000	104.123	49.3022
2430.000000	104.200	48.3034
2470.000000	104.295	46.9065
2500.000000	104.359	45.8101
2540.000000	104.431	44.2933
2580.000000	104.488	42.7237
2620.000000	104.529	41.1154
2650.000000	104.549	39.8937
2690.000000	104.560	38.2502
2720.000000	104.559	37.0078
2760.000000	104.542	35.3356
2800.000000	104.506	33.6412
2850.000000	104.429	31.5331
2900.000000	104.318	29.5010
2950.000000	104.176	27.5599
3000.000000	104.004	25.7484
3040.000000	103.850	24.4117
3070.000000	103.725	23.4800
3110.000000	103.548	22.3351
3150.000000	103.362	21.3041
3200.000000	103.118	20.1826
3250.000000	102.863	19.2548
3300.000000	102.601	18.5262
3350.000000	102.335	18.0068
3400.000000	102.070	17.7058
3450.000000	101.812	17.6268
3500.000000	101.565	17.7600
3550.000000	101.336	18.0894
3600.000000	101.129	18.6062
3650.000000	100.954	19.2787
3700.000000	100.816	20.0294
3750.000000	100.713	20.7712
3820.000000	100.611	21.7065
3870.000000	100.558	22.2958
3950.000000	100.502	23.1338
4000.000000	100.484	23.6018
4060.000000	100.481	24.0909
4120.000000	100.495	24.4706
4180.000000	100.523	24.7137
4250.000000	100.564	24.8134
4310.000000	100.600	24.7552
4370.000000	100.633	24.5808
4440.000000	100.666	24.2506
4500.000000	100.686	23.8778
4550.000000	100.699	23.5142
4620.000000	100.706	22.9366
4680.000000	100.705	22.3883
4750.000000	100.692	21.6991
4820.000000	100.669	20.9733
4870.000000	100.647	20.4406
4940.000000	100.611	19.6757
5000.000000	100.576	18.9786
5080.000000	100.517	17.9379
5150.000000	100.440	16.9856
5220.000000	100.344	16.0869
5300.000000	100.224	15.1295
5380.000000	100.098	14.2041
5450.000000	99.983	13.3910
5520.000000	99.861	12.5549
5600.000000	99.708	11.5636
5700.000000	99.489	10.2942
5800.000000	99.234	9.0370
5900.000000	98.939	7.8542
6000.000000	98.607	6.8169
6080.000000	98.316	6.1321
6150.000000	98.047	5.6635
6220.000000	97.765	5.3325
6300.000000	97.433	5.1329
6400.000000	97.006	5.1655
6500.000000	96.570	5.5798
6600.000000	96.158	6.5197
6700.000000	95.825	7.6724
6800.000000	95.529	8.5483
6900.000000	95.216	9.3406
7000.000000	94.886	10.1665
7100.000000	94.519	11.1013
7200.000000	94.126	12.5780
7300.000000	93.774	14.4746
7400.000000	93.455	16.5168
7500.000000	93.150	18.7844
7620.000000	92.813	21.9476
7750.000000	92.525	26.0466
7880.000000	92.371	30.6965
8000.000000	92.379	35.2167
8120.000000	92.540	39.6597
8250.000000	92.874	44.0972
8380.000000	93.355	47.9766
8500.000000	93.916	50.9469
8620.000000	94.580	53.2249
8750.000000	95.406	54.7997
8850.000000	96.111	55.2873
9000.000000	97.265	54.6002
9120.000000	98.242	52.5999
9250.000000	99.301	48.7409
9380.000000	100.276	43.0177
9500.000000	101.016	36.2225
9620.000000	101.532	28.3938
9750.000000	101.803	19.4530
9880.000000	101.804	10.8083
10000.000000	101.635	3.5609
10150.000000	101.322	-4.3350
10300.000000	101.016	-11.2488
10440.000000	100.790	-17.3662
10600.000000	100.590	-24.6567
10750.000000	100.376	-32.1965
10900.000000	100.023	-40.3465
11060.000000	99.403	-49.0505
11200.000000	98.650	-55.8766
11380.000000	97.515	-62.7000
11500.000000	96.757	-65.9111
11720.000000	95.566	-69.6768
11800.000000	95.227	-70.6517
12060.000000	94.475	-73.6702
12200.000000	94.255	-75.6418
12410.000000	94.134	-79.6339
12500.000000	94.136	-81.9478
12650.000000	94.149	-86.7144
12800.000000	94.119	-92.4862
