* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:43:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Grey/Red (M)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
395.000000	96.371	98.5556
400.000000	96.375	98.1714
406.000000	96.381	97.7251
412.000000	96.390	97.2965
418.000000	96.400	96.8750
425.000000	96.415	96.3887
431.000000	96.430	95.9728
437.000000	96.447	95.5520
444.000000	96.468	95.0573
450.000000	96.485	94.6292
455.000000	96.501	94.2673
462.000000	96.523	93.7567
468.000000	96.541	93.3134
475.000000	96.561	92.7926
482.000000	96.579	92.2843
487.000000	96.593	91.9227
494.000000	96.613	91.4110
500.000000	96.628	90.9693
508.000000	96.645	90.3752
515.000000	96.656	89.8464
522.000000	96.661	89.3156
530.000000	96.654	88.7328
538.000000	96.632	88.2566
545.000000	96.611	88.0327
552.000000	96.613	87.9814
560.000000	96.656	87.8907
570.000000	96.730	87.4828
580.000000	96.789	86.9037
590.000000	96.834	86.3054
600.000000	96.870	85.7296
608.000000	96.896	85.2867
615.000000	96.917	84.9097
622.000000	96.938	84.5410
630.000000	96.960	84.1268
640.000000	96.987	83.6230
650.000000	97.012	83.1365
660.000000	97.034	82.6673
670.000000	97.055	82.2108
680.000000	97.074	81.7746
690.000000	97.090	81.3588
700.000000	97.105	80.9652
710.000000	97.118	80.5981
720.000000	97.130	80.2577
730.000000	97.140	79.9535
740.000000	97.148	79.6865
750.000000	97.157	79.4594
762.000000	97.169	79.2429
775.000000	97.185	79.0799
788.000000	97.210	78.9829
800.000000	97.241	78.9358
812.000000	97.281	78.9109
825.000000	97.333	78.8885
838.000000	97.393	78.8507
850.000000	97.454	78.7980
862.000000	97.517	78.7326
875.000000	97.588	78.6458
885.000000	97.643	78.5710
900.000000	97.727	78.4568
912.000000	97.795	78.3660
925.000000	97.870	78.2663
938.000000	97.947	78.1666
950.000000	98.021	78.0731
962.000000	98.096	77.9800
975.000000	98.179	77.8770
988.000000	98.265	77.7651
1000.000000	98.346	77.6539
