* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 28, 2025 6:48:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L #69
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
406.000000	80.941	30.9264
412.000000	80.956	30.2991
418.000000	80.970	29.6643
425.000000	80.991	28.9517
431.000000	81.008	28.3369
437.000000	81.023	27.7230
444.000000	81.038	27.0332
450.000000	81.050	26.4603
455.000000	81.059	25.9876
462.000000	81.070	25.3058
468.000000	81.082	24.7152
475.000000	81.095	24.0345
482.000000	81.107	23.3800
487.000000	81.114	22.9216
494.000000	81.122	22.2992
500.000000	81.127	21.7694
508.000000	81.135	21.0574
515.000000	81.142	20.4359
522.000000	81.146	19.8416
530.000000	81.148	19.1862
538.000000	81.151	18.5433
545.000000	81.154	17.9792
552.000000	81.156	17.4319
560.000000	81.157	16.8265
570.000000	81.155	16.0770
580.000000	81.150	15.3484
590.000000	81.145	14.6507
600.000000	81.140	13.9747
608.000000	81.133	13.4474
615.000000	81.126	12.9981
622.000000	81.120	12.5615
630.000000	81.114	12.0850
640.000000	81.105	11.5113
650.000000	81.091	10.9546
660.000000	81.078	10.4287
670.000000	81.066	9.9382
680.000000	81.052	9.4550
690.000000	81.040	8.9968
700.000000	81.029	8.5649
710.000000	81.017	8.1614
720.000000	81.005	7.7742
730.000000	80.994	7.3984
740.000000	80.984	7.0521
750.000000	80.975	6.7441
762.000000	80.964	6.3974
775.000000	80.955	6.0444
788.000000	80.946	5.7137
800.000000	80.940	5.4398
812.000000	80.940	5.2133
825.000000	80.943	4.9841
838.000000	80.948	4.7611
850.000000	80.954	4.5851
862.000000	80.966	4.4420
875.000000	80.983	4.2939
885.000000	80.998	4.1843
900.000000	81.028	4.0355
912.000000	81.058	3.9258
925.000000	81.095	3.8042
938.000000	81.136	3.6896
950.000000	81.177	3.5914
962.000000	81.224	3.4965
975.000000	81.279	3.3707
988.000000	81.336	3.2114
1000.000000	81.392	3.0570
1015.000000	81.465	2.8551
1030.000000	81.540	2.6352
1044.000000	81.613	2.4021
1060.000000	81.699	2.1074
1075.000000	81.780	1.8088
1090.000000	81.863	1.4806
1106.000000	81.951	1.0932
1120.000000	82.028	0.7296
1138.000000	82.124	0.2395
1150.000000	82.187	-0.1046
1172.000000	82.300	-0.7603
1180.000000	82.339	-1.0057
1206.000000	82.467	-1.8317
1220.000000	82.533	-2.2955
1241.000000	82.626	-2.9973
1250.000000	82.664	-3.2950
1265.000000	82.725	-3.7922
1280.000000	82.783	-4.2874
1315.000000	82.914	-5.4265
1320.000000	82.932	-5.5888
1340.000000	83.002	-6.2222
1360.000000	83.068	-6.8315
1380.000000	83.132	-7.4274
1400.000000	83.195	-8.0156
1430.000000	83.291	-8.8688
1450.000000	83.355	-9.4125
1475.000000	83.435	-10.0751
1500.000000	83.516	-10.7146
1525.000000	83.596	-11.3430
1550.000000	83.680	-11.9641
1575.000000	83.767	-12.5821
1600.000000	83.855	-13.2062
1625.000000	83.943	-13.8448
1650.000000	84.033	-14.4949
1675.000000	84.123	-15.1406
1700.000000	84.211	-15.7826
1725.000000	84.300	-16.4233
1750.000000	84.390	-17.0639
1775.000000	84.479	-17.7096
1800.000000	84.570	-18.3440
1825.000000	84.663	-18.9767
1850.000000	84.757	-19.6279
1875.000000	84.853	-20.3035
1900.000000	84.951	-20.9953
1925.000000	85.050	-21.7086
1950.000000	85.147	-22.4595
1975.000000	85.242	-23.2361
2000.000000	85.335	-24.0399
2030.000000	85.441	-25.0555
2060.000000	85.541	-26.0991
2090.000000	85.633	-27.1675
2120.000000	85.717	-28.2627
2140.000000	85.768	-29.0003
2180.000000	85.855	-30.4824
2200.000000	85.891	-31.2181
2240.000000	85.948	-32.6561
2270.000000	85.979	-33.6898
2300.000000	86.000	-34.6698
2330.000000	86.013	-35.5807
2360.000000	86.019	-36.4071
2400.000000	86.023	-37.3744
2430.000000	86.027	-37.9946
2470.000000	86.042	-38.6703
2500.000000	86.065	-39.0981
2540.000000	86.113	-39.6042
2580.000000	86.182	-40.0881
2620.000000	86.269	-40.6094
2650.000000	86.343	-41.0387
2690.000000	86.449	-41.6486
2720.000000	86.530	-42.1205
2760.000000	86.643	-42.7516
2800.000000	86.766	-43.3816
2850.000000	86.943	-44.1968
2900.000000	87.151	-45.1287
2950.000000	87.390	-46.3159
3000.000000	87.647	-47.9138
3040.000000	87.850	-49.5601
3070.000000	87.986	-51.0275
3110.000000	88.130	-53.2754
3150.000000	88.208	-55.7587
3200.000000	88.196	-58.9424
3250.000000	88.062	-61.8647
3300.000000	87.838	-64.2045
3350.000000	87.573	-65.7988
3400.000000	87.319	-66.6603
3450.000000	87.115	-66.9370
3500.000000	86.985	-66.8542
3550.000000	86.937	-66.6415
3600.000000	86.966	-66.5042
3650.000000	87.061	-66.6152
3700.000000	87.205	-67.1108
3750.000000	87.376	-68.1020
3820.000000	87.608	-70.4479
3870.000000	87.726	-72.8080
3950.000000	87.749	-77.5297
4000.000000	87.622	-80.7987
4060.000000	87.306	-84.6551
4120.000000	86.819	-88.0333
4180.000000	86.187	-90.5608
4250.000000	85.327	-92.0849
4310.000000	84.540	-91.9694
4370.000000	83.767	-90.4200
4440.000000	82.985	-86.7783
4500.000000	82.520	-82.3824
4550.000000	82.332	-78.3353
4620.000000	82.356	-73.2107
4680.000000	82.532	-69.9495
4750.000000	82.772	-67.3602
4820.000000	82.986	-65.4513
4870.000000	83.129	-64.2148
4940.000000	83.353	-62.5061
5000.000000	83.594	-61.1106
5080.000000	84.020	-59.6354
5150.000000	84.491	-59.1035
5220.000000	85.024	-59.7076
