* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 28, 2025 6:39:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R #69
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
406.000000	81.070	30.2112
412.000000	81.083	29.5528
418.000000	81.097	28.8947
425.000000	81.109	28.1255
431.000000	81.121	27.4807
437.000000	81.133	26.8401
444.000000	81.145	26.0920
450.000000	81.153	25.4688
455.000000	81.162	24.9645
462.000000	81.172	24.2755
468.000000	81.180	23.6779
475.000000	81.187	22.9820
482.000000	81.192	22.3020
487.000000	81.195	21.8254
494.000000	81.197	21.1711
500.000000	81.199	20.6204
508.000000	81.203	19.8989
515.000000	81.203	19.2783
522.000000	81.203	18.6698
530.000000	81.205	17.9837
538.000000	81.204	17.3076
545.000000	81.200	16.7328
552.000000	81.197	16.1861
560.000000	81.193	15.5847
570.000000	81.183	14.8288
580.000000	81.173	14.0756
590.000000	81.163	13.3742
600.000000	81.150	12.7007
608.000000	81.141	12.1650
615.000000	81.132	11.7173
622.000000	81.123	11.2925
630.000000	81.112	10.8101
640.000000	81.097	10.2339
650.000000	81.078	9.6899
660.000000	81.062	9.1462
670.000000	81.045	8.6356
680.000000	81.026	8.1569
690.000000	81.011	7.7020
700.000000	80.996	7.2797
710.000000	80.983	6.8829
720.000000	80.970	6.4957
730.000000	80.955	6.1380
740.000000	80.940	5.8022
750.000000	80.926	5.4834
762.000000	80.914	5.1302
775.000000	80.903	4.7841
788.000000	80.893	4.4745
800.000000	80.885	4.2284
812.000000	80.885	4.0077
825.000000	80.889	3.7812
838.000000	80.894	3.5778
850.000000	80.901	3.4097
862.000000	80.911	3.2626
875.000000	80.927	3.1250
885.000000	80.943	3.0298
900.000000	80.974	2.9082
912.000000	81.003	2.8043
925.000000	81.039	2.6990
938.000000	81.079	2.5942
950.000000	81.120	2.4916
962.000000	81.165	2.3865
975.000000	81.220	2.2653
988.000000	81.277	2.1252
1000.000000	81.333	1.9835
1015.000000	81.409	1.7836
1030.000000	81.487	1.5703
1044.000000	81.562	1.3633
1060.000000	81.652	1.0906
1075.000000	81.739	0.7748
1090.000000	81.826	0.4276
1106.000000	81.918	0.0396
1120.000000	81.997	-0.3283
1138.000000	82.098	-0.8282
1150.000000	82.165	-1.1732
1172.000000	82.282	-1.8476
1180.000000	82.324	-2.1060
1206.000000	82.455	-2.9691
1220.000000	82.521	-3.4358
1241.000000	82.616	-4.1395
1250.000000	82.656	-4.4445
1265.000000	82.721	-4.9529
1280.000000	82.783	-5.4606
1315.000000	82.922	-6.6356
1320.000000	82.941	-6.8003
1340.000000	83.015	-7.4476
1360.000000	83.086	-8.0803
1380.000000	83.155	-8.7018
1400.000000	83.223	-9.3193
1430.000000	83.327	-10.2159
1450.000000	83.396	-10.7931
1475.000000	83.481	-11.5057
1500.000000	83.569	-12.1992
1525.000000	83.659	-12.8726
1550.000000	83.750	-13.5508
1575.000000	83.842	-14.2314
1600.000000	83.935	-14.9120
1625.000000	84.030	-15.6042
1650.000000	84.126	-16.2963
1675.000000	84.221	-16.9924
1700.000000	84.316	-17.6971
1725.000000	84.414	-18.3976
1750.000000	84.510	-19.1036
1775.000000	84.607	-19.8182
1800.000000	84.707	-20.5375
1825.000000	84.808	-21.2693
1850.000000	84.911	-22.0192
1875.000000	85.014	-22.7958
1900.000000	85.118	-23.6002
1925.000000	85.222	-24.4397
1950.000000	85.325	-25.3174
1975.000000	85.424	-26.2282
2000.000000	85.520	-27.1682
2030.000000	85.629	-28.3366
2060.000000	85.731	-29.5457
2090.000000	85.823	-30.7874
2120.000000	85.905	-32.0541
2140.000000	85.952	-32.9012
2180.000000	86.031	-34.6000
2200.000000	86.062	-35.4478
2240.000000	86.108	-37.1036
2270.000000	86.128	-38.3004
2300.000000	86.135	-39.4437
2330.000000	86.132	-40.5157
2360.000000	86.122	-41.5009
2400.000000	86.099	-42.6490
2430.000000	86.078	-43.3880
2470.000000	86.054	-44.2015
2500.000000	86.044	-44.6897
2540.000000	86.049	-45.1920
2580.000000	86.080	-45.5646
2620.000000	86.141	-45.8948
2650.000000	86.206	-46.1618
2690.000000	86.314	-46.5839
2720.000000	86.409	-46.9529
2760.000000	86.550	-47.5145
2800.000000	86.707	-48.1768
2850.000000	86.926	-49.1832
2900.000000	87.171	-50.4717
2950.000000	87.429	-52.1742
3000.000000	87.675	-54.4279
3040.000000	87.836	-56.6490
3070.000000	87.918	-58.5144
3110.000000	87.961	-61.1548
3150.000000	87.920	-63.7843
3200.000000	87.757	-66.7472
3250.000000	87.506	-69.0658
3300.000000	87.221	-70.5978
3350.000000	86.955	-71.3883
3400.000000	86.744	-71.6078
3450.000000	86.609	-71.4847
3500.000000	86.556	-71.2444
3550.000000	86.579	-71.0638
3600.000000	86.669	-71.0991
3650.000000	86.811	-71.4991
