* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:27:31 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Grey/Red (M)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
387.000000	96.673	118.7952
395.000000	96.675	118.6008
400.000000	96.677	118.4788
406.000000	96.680	118.3298
412.000000	96.685	118.1866
418.000000	96.691	118.0459
425.000000	96.700	117.8868
431.000000	96.708	117.7506
437.000000	96.716	117.6147
444.000000	96.726	117.4603
450.000000	96.736	117.3363
455.000000	96.744	117.2388
462.000000	96.756	117.1068
468.000000	96.767	116.9978
475.000000	96.780	116.8773
482.000000	96.794	116.7637
487.000000	96.804	116.6862
494.000000	96.820	116.5886
500.000000	96.834	116.5206
508.000000	96.857	116.4464
515.000000	96.882	116.3774
522.000000	96.909	116.2989
530.000000	96.944	116.2057
538.000000	96.990	116.0818
545.000000	97.039	115.8746
552.000000	97.082	115.4798
560.000000	97.088	114.8556
570.000000	97.024	114.3799
580.000000	96.969	114.4285
590.000000	96.954	114.6004
600.000000	96.961	114.7220
608.000000	96.971	114.7851
615.000000	96.981	114.8303
622.000000	96.991	114.8712
630.000000	97.001	114.9156
640.000000	97.012	114.9690
650.000000	97.023	115.0386
660.000000	97.033	115.1289
670.000000	97.042	115.2311
680.000000	97.050	115.3461
690.000000	97.057	115.4823
700.000000	97.063	115.6403
710.000000	97.067	115.8224
720.000000	97.070	116.0336
730.000000	97.072	116.2804
740.000000	97.073	116.5647
750.000000	97.075	116.8911
762.000000	97.081	117.3469
775.000000	97.093	117.9098
788.000000	97.114	118.5336
800.000000	97.144	119.1450
812.000000	97.183	119.7651
825.000000	97.235	120.4293
838.000000	97.295	121.0709
850.000000	97.355	121.6363
862.000000	97.418	122.1813
875.000000	97.488	122.7574
885.000000	97.542	123.1967
900.000000	97.624	123.8532
912.000000	97.691	124.3738
925.000000	97.766	124.9350
938.000000	97.842	125.4981
950.000000	97.915	126.0168
962.000000	97.989	126.5335
975.000000	98.072	127.0877
988.000000	98.158	127.6319
1000.000000	98.238	128.1279
1015.000000	98.342	128.7374
1030.000000	98.449	129.3259
1044.000000	98.550	129.8566
1060.000000	98.667	130.4366
1075.000000	98.778	130.9538
1090.000000	98.889	131.4445
1106.000000	99.008	131.9362
1120.000000	99.111	132.3415
1138.000000	99.243	132.8325
1150.000000	99.328	133.1408
1172.000000	99.482	133.6681
1180.000000	99.536	133.8490
1206.000000	99.706	134.4026
1220.000000	99.794	134.6829
1241.000000	99.920	135.0868
1250.000000	99.972	135.2547
1265.000000	100.056	135.5292
1280.000000	100.136	135.7994
1315.000000	100.309	136.4258
1320.000000	100.332	136.5157
1340.000000	100.422	136.8816
1360.000000	100.506	137.2537
1380.000000	100.586	137.6363
1400.000000	100.661	138.0330
1430.000000	100.767	138.6562
1450.000000	100.832	139.0916
1475.000000	100.911	139.6576
1500.000000	100.985	140.2537
1525.000000	101.055	140.8794
1550.000000	101.124	141.5319
1575.000000	101.191	142.2078
1600.000000	101.256	142.9074
1625.000000	101.319	143.6314
1650.000000	101.382	144.3762
1675.000000	101.444	145.1381
1700.000000	101.506	145.9170
1725.000000	101.568	146.7092
1750.000000	101.630	147.5120
1775.000000	101.693	148.3275
1800.000000	101.756	149.1500
1825.000000	101.820	149.9772
1850.000000	101.885	150.8098
1875.000000	101.951	151.6432
1900.000000	102.017	152.4764
1925.000000	102.083	153.3071
1950.000000	102.151	154.1327
1975.000000	102.219	154.9530
2000.000000	102.287	155.7675
2030.000000	102.370	156.7340
2060.000000	102.453	157.6846
2090.000000	102.537	158.6187
2120.000000	102.620	159.5329
2140.000000	102.675	160.1307
2180.000000	102.784	161.2944
2200.000000	102.838	161.8591
2240.000000	102.943	162.9549
2270.000000	103.019	163.7463
2300.000000	103.092	164.5098
2330.000000	103.161	165.2497
2360.000000	103.227	165.9729
2400.000000	103.308	166.9239
2430.000000	103.369	167.6253
2470.000000	103.450	168.5060
2500.000000	103.507	169.1039
2540.000000	103.573	169.8279
2580.000000	103.624	170.4940
2620.000000	103.661	171.1182
2650.000000	103.678	171.5669
2690.000000	103.688	172.1452
2720.000000	103.685	172.5705
2760.000000	103.666	173.1365
2800.000000	103.630	173.7088
2850.000000	103.562	174.4593
2900.000000	103.468	175.2796
2950.000000	103.354	176.1892
3000.000000	103.223	177.1912
3040.000000	103.107	178.0619
3070.000000	103.014	178.7607
3110.000000	102.884	179.7374
3150.000000	102.744	-179.2475
3200.000000	102.555	-177.8839
3250.000000	102.352	-176.3898
3300.000000	102.137	-174.7555
3350.000000	101.914	-172.9750
3400.000000	101.686	-171.0425
3450.000000	101.453	-168.9484
3500.000000	101.219	-166.6809
3550.000000	100.989	-164.2332
3600.000000	100.767	-161.6013
3650.000000	100.559	-158.7874
3700.000000	100.372	-155.8122
3750.000000	100.212	-152.7216
3820.000000	100.040	-148.3125
3870.000000	99.951	-145.1878
3950.000000	99.856	-140.3609
4000.000000	99.817	-137.4981
4060.000000	99.775	-134.2218
4120.000000	99.730	-131.0832
4180.000000	99.679	-128.0318
4250.000000	99.611	-124.5333
4310.000000	99.546	-121.5626
4370.000000	99.478	-118.6138
4440.000000	99.393	-115.2034
4500.000000	99.315	-112.3000
4550.000000	99.245	-109.8863
4620.000000	99.139	-106.5036
4680.000000	99.042	-103.5912
4750.000000	98.921	-100.1653
4820.000000	98.793	-96.6913
4870.000000	98.699	-94.1747
4940.000000	98.565	-90.5969
5000.000000	98.449	-87.4766
5080.000000	98.296	-83.2375
5150.000000	98.165	-79.4547
5220.000000	98.042	-75.6118
5300.000000	97.912	-71.1643
5380.000000	97.798	-66.6853
5450.000000	97.710	-62.7836
5520.000000	97.635	-58.9307
5600.000000	97.560	-54.6228
5700.000000	97.469	-49.4288
5800.000000	97.365	-44.4475
5900.000000	97.232	-39.6259
6000.000000	97.061	-34.8724
6080.000000	96.895	-31.0524
6150.000000	96.729	-27.6546
6220.000000	96.545	-24.1746
6300.000000	96.319	-20.0591
6400.000000	96.021	-14.6652
6500.000000	95.722	-9.0009
6600.000000	95.429	-3.1571
6700.000000	95.134	2.8526
6800.000000	94.843	9.0942
6900.000000	94.566	15.5566
7000.000000	94.307	22.1490
7100.000000	94.049	28.8231
7200.000000	93.790	35.8719
7300.000000	93.578	43.2425
7400.000000	93.411	50.7148
7500.000000	93.285	58.2748
7620.000000	93.179	67.3389
7750.000000	93.099	77.2914
7880.000000	93.083	87.6119
8000.000000	93.163	97.4213
8120.000000	93.358	107.3334
8250.000000	93.715	117.9289
8380.000000	94.222	128.0768
8500.000000	94.809	136.8673
8620.000000	95.500	144.9992
8750.000000	96.359	152.9330
8850.000000	97.092	158.2978
9000.000000	98.293	164.8628
9120.000000	99.311	168.5461
9250.000000	100.408	170.6427
9380.000000	101.398	170.6434
9500.000000	102.118	168.9786
9620.000000	102.574	166.2418
9750.000000	102.736	162.9320
9880.000000	102.596	160.1858
10000.000000	102.287	158.6674
10150.000000	101.799	158.2432
10300.000000	101.314	159.0190
10440.000000	100.902	160.2379
10600.000000	100.456	161.7338
10750.000000	100.023	163.0311
10900.000000	99.522	164.1866
11060.000000	98.858	165.6389
11200.000000	98.176	167.5906
11380.000000	97.239	171.4536
11500.000000	96.623	174.8964
11720.000000	95.625	-176.8524
11800.000000	95.357	-173.3286
12060.000000	94.964	-162.2140
12200.000000	94.978	-157.4609
12410.000000	95.111	-152.6056
12500.000000	95.159	-151.3770
12650.000000	95.166	-150.3188
12800.000000	95.035	-150.1577
13150.000000	94.155	-150.3861
13200.000000	93.990	-150.2693
13400.000000	93.350	-149.3584
13600.000000	92.906	-148.7485
13800.000000	92.683	-150.9524
14000.000000	92.245	-157.8976
14300.000000	89.882	-170.7974
14500.000000	87.350	-173.2414
14750.000000	84.450	-168.3173
15000.000000	82.613	-161.0175
15250.000000	81.677	-155.8022
15500.000000	81.296	-153.8546
15750.000000	81.231	-154.9323
16000.000000	81.440	-158.9408
16250.000000	81.733	-166.6167
16500.000000	81.847	-177.4211
16750.000000	81.583	169.6989
17000.000000	80.841	156.3007
17250.000000	79.685	143.9766
17500.000000	78.349	133.6307
17750.000000	77.189	124.7304
18000.000000	76.522	114.8949
18250.000000	76.381	100.9707
18500.000000	76.536	80.8438
18750.000000	76.895	53.3202
19000.000000	77.390	16.0489
19250.000000	77.203	-32.7719
19500.000000	75.629	-91.0938
19750.000000	72.838	-158.5512
20000.000000	70.132	130.1920
